"DOI","Link","Abstract","EID"
"10.1016/j.chemosphere.2013.01.070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884374785&doi=10.1016%2fj.chemosphere.2013.01.070&partnerID=40&md5=6eb5b1373a89c2ffb668e841d94bbdce","Experiments were conducted to examine the reduction of nitroaromatic compounds (NACs) by Fe(II) associated with iron oxides (goethite, hematite and magnetite) and humic acid. The reduction rate of nitrobenzene decreased in the order of Fe(II) associated with magnetite. >. Fe(II) associated with goethite. >. Fe(II) associated with hematite. We proposed a four-step model (adsorption, electron transfer to conduction band, electron transfer to nitrobenzene and electron transfer to crystal lattice) for nitrobenzene reduction by Fe(II) associated with iron oxides. Fe(II)-humic acid complexes did not present reduction capability of nitrobenzene. Furthermore, Humic acid significantly inhibited nitrobenzene reduction by Fe(II) associated with iron oxides. The inhibitory effect of humic acid toward the reduction of nitrobenzene decreased in the order of magnetite. >. goethite. >. hematite. © 2013 Elsevier Ltd.","2-s2.0-84884374785"
"10.1128/AEM.02120-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868614745&doi=10.1128%2fAEM.02120-12&partnerID=40&md5=2ac5e295277c7f6a4c29cb128069f6f4","Whole-genome sequencing, transcriptomic analyses, and metabolic reconstruction were used to investigate Gordonia sp. strain KTR9's ability to catabolize a range of compounds, including explosives and steroids. Aspects of this mycolic acid-containing actinobacterium's catabolic potential were experimentally verified and compared with those of rhodococci and mycobacteria. © 2012, American Society for Microbiology.","2-s2.0-84868614745"
"10.1007/s10973-011-2087-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870859782&doi=10.1007%2fs10973-011-2087-3&partnerID=40&md5=02c331fd164d624ecf410b1b1de25556","In order to analyze thermal safety of fireworks and crackers, thermal explosion models of three kinds of sphere fireworks and crackers with different structures are achieved on the basis of thermal explosion theory, and thermal resistance of shell and effective Biot number are deduced as for boundary conditions. Two models are calculated with target-shooting method in Matlab program, and the rationality is proved through comparison of numerical solution and classical solution. Meanwhile, calculation steps are shown about a type of firework. The study has a great significance to thermal safety analysis of fireworks and crackers. © Akadémiai Kiadó, Budapest, Hungary 2011.","2-s2.0-84870859782"
"10.1016/j.sna.2012.03.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867334405&doi=10.1016%2fj.sna.2012.03.007&partnerID=40&md5=400edf72adf87ac0ee7e3edac5b606e4","Anisotropic magnetoresistors (AMRs) are used to build an advanced mine detector. The sensing head involves a gradiometric pair of AMR sensors and a continuous-wave driven excitation coil, so the gradiometer is capable of detection of ferromagnetic materials as well as diamagnetic metals. The sensors are specially arranged to suppress the large AC-excitation field, so the mine detector senses both DC and AC field gradient responses of the object of interest. Being limited by the sensor and electronics noise of 268 pT/√Hz at 1 √kHz, we were able to detect a 50 mm × 50 mm × 1.5 mm aluminum test object in a 20 cm depth using a 150 μT, 1-kHz excitation field. © 2011 Elsevier B.V. All rights reserved.","2-s2.0-84867334405"
"10.1002/prep.201400038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924048487&doi=10.1002%2fprep.201400038&partnerID=40&md5=419f0194754913fb23a870043ed38bb6","The prediction of phase change properties of energetic materials is important for the assessment of hazardous energetic materials. A novel user-friendly computer code, written in Visual Basic, is introduced to predict the melting point and the enthalpy of fusion of energetic materials by only using their molecular structure parameters. It can be used for different types of energetic compounds including polynitro arenes, polynitro heteroarenes, acyclic and cyclic nitramines, nitrate esters, and nitroaliphatic. The predicted results were compared with several of the best available methods, which confirmed the higher reliability of the new computer code for some new and well-known energetic compounds with complex molecular structures. This code can be used for designing of energetic compounds with desirable phase change properties. © 2015 Wiley-VCH Verlag GmbH & Co. KGaA.","2-s2.0-84924048487"
"10.1039/c3ta01438j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876549937&doi=10.1039%2fc3ta01438j&partnerID=40&md5=fd995d7c4413a4088d3d5d34fc5b6d43","A hybrid capped mesoporous material, which was selectively opened in the presence of Tetryl and TNT, has been synthesised and used for the fluorogenic recognition of these nitroaromatic explosives. © 2013 The Royal Society of Chemistry.","2-s2.0-84876549937"
"10.1039/c3cc39255d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874586552&doi=10.1039%2fc3cc39255d&partnerID=40&md5=bb61f09912fade428a3753adce34e06d","Based on specific chemical reactions carried out at ambient temperature, an ultrasensitive and chemoselective measurement of both acyclic and cyclic ketone gases, such as acetone (a disease biomarker) and cyclohexanone (a signature chemical emanating from C-4 plastic explosives), in real time was efficiently achieved on QCM chips thin-coated with sensing ionic liquids. © 2013 The Royal Society of Chemistry.","2-s2.0-84874586552"
"10.1016/j.jconhyd.2012.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867029846&doi=10.1016%2fj.jconhyd.2012.09.001&partnerID=40&md5=acb9583fe1ff50a18da168edf01d73ae","The environmental fate of nitroglycerin (NG) in the unsaturated zone was evaluated in the context of double-base propellant residue deposition at anti-tank training ranges. Fresh propellant residues were collected during live anti-tank training. Surface soils, sub-surface soils and water samples from the unsaturated zone were collected at an active anti-tank range, and at a legacy site where NG-based propellants have been used. Results show that the residues are composed of intact propellant particles, as well as small quantities of NG, dinitroglycerin (DNG) and nitrate which are rapidly dissolved by precipitation, resulting in sporadic pulses of those compounds in water from the unsaturated zone after rain/snow melt events. The dissolved NG and DNG can be progressively degraded in the unsaturated zone, releasing nitrate as an end-product. Over a period of several years, small propellant particles located at the soil surface can be carried downward through the soil pore system by infiltration water, which explains the presence of NG in sub-surface soils at the legacy site, more than 35 years after site closure. NG is no longer leached from these old particles, therefore the detection of NG in sub-surface soils does not signify that groundwater is at risk of contamination by NG. © 2012 Elsevier B.V.","2-s2.0-84867029846"
"10.1016/j.trac.2014.09.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919817075&doi=10.1016%2fj.trac.2014.09.007&partnerID=40&md5=4c6cb4943950719b9c177e4cc4b8daba","Ultrasensitive, low-cost detection of nitroaromatic explosives has attracted tremendous attention due to their great significance in homeland and international security, environmental assays, and forensics applications. Nanomaterial-based luminescence is a powerful tool in the development of highly selective analytical methods for the detection of nitroaromatic explosives. We critically examine and comment on the current diverse methodologies, principles and techniques for detection of nitroaromatic explosives based on the luminescence of nanomaterials. We provide a comprehensive discussion of the status, advancements, unparalleled challenges and future directions of this field. © 2014 Elsevier B.V..","2-s2.0-84919817075"
"10.1016/j.msec.2013.01.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875226449&doi=10.1016%2fj.msec.2013.01.008&partnerID=40&md5=8a3605d9751a605121999b168279e905","Comparison was observed for degradation and mineralization of the explosive 2,4,6-trinitroresorcine (TNR) in different photochemical systems TNR/UV, TNR/UV/TiO2, TNR/UV/H2O2, TNR/UV/O3, TNR/UV/TiO2/H2O2 and TNR/UV/TiO 2/O3 using High Performance Liquid Chromatography coupled with Mass Spectrometry (HPLC/MS) and Total Organic Carbon (TOC) analysis. Addition of oxidizing agents such as H2O2 or O3 accelerated the rate of TNR conversion and mineralization. Highest reaction rate was obtained in TNR/UV/TiO2/H2O2 system. The intermediate products were characterized and identified by LS-MS technique. The similarity in intermediate products of TNR suggested the analogous reaction pathways of the TNR degradation by these different systems. © 2013 Elsevier B.V.","2-s2.0-84875226449"
"10.1016/j.yrtph.2012.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865310947&doi=10.1016%2fj.yrtph.2012.07.005&partnerID=40&md5=96a76dc3c87996d6d63f8ccbd4e20042","Hexahydro-1,3,5-trinitro-1,3,5-triazine (RDX, CAS No. 121-82-4) is a component of munitions formulations, and has been detected in groundwater samples collected at various US military sites. Clean up target levels for RDX may be derived based on consideration of acceptable cumulative human exposure as expressed in toxicity reference values. Evaluations of the cancer weight of evidence and possible modes of action (MOA) for RDX-induced cancer were conducted. It was concluded that the available data provide suggestive evidence of human carcinogenic potential for RDX. While a mutagenic/genotoxic MOA for RDX is unlikely, no alterative MOA is strongly supported by the available data. A nonlinear (threshold) approach to the assessment of human cancer risk was recommended, and a recommended chronic cancer reference dose of 0.08mg/kg/day was derived. For comparison only, computations using a linear approach were also conducted, yielding a cancer risk specific dose of 0.000235mg/kg/day for 1 in 105 risk; this value is 2.6-fold higher the current US EPA risk specific dose for 1 in 105 risk. Thus, cleanup standards based on human health risk from RDX exposure could potentially depend on the willingness of risk managers to accept a nonlinear MOA and nonlinear toxicity risk value derivation. © 2012.","2-s2.0-84865310947"
"10.1016/j.jenvman.2012.08.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866175130&doi=10.1016%2fj.jenvman.2012.08.016&partnerID=40&md5=41283f3db72b2724f63b0b0fce7d81af","The large-scale production and processing of munitions has led to vast environmental pollution by the compounds TNT(2,4,6-trinitrotoluene), RDX(hexahydro-1,3,5-trinitro-1,3,5-triazine) and HMX(octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine). Explosives contain these toxic and mutagenic xenobiotics, which are stable in the environment and recalcitrant to remediation. Certain technologies used thus far (incineration, adsorption, advanced oxidations processes, chemical reduction etc.) have not only been very expensive but also caused additional environmental problems. During recent decades, the most popular technologies have been biotechnological methods, such as phytoremediation, which is relatively cheap, environmentally friendly, and a highly accepted solution by society. The most promising of these technologies is the usage of genetically modified plants, which combines the ability of bacterial genes to detoxify compounds with the phytoremediation benefits of plants. This paper is a review related to the latest and most important achievements in the field of phytoremediation of water and soil contaminated with TNT, RDX and HMX. © 2012 Elsevier Ltd.","2-s2.0-84866175130"
"10.1002/prep.201300188","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988222498&doi=10.1002%2fprep.201300188&partnerID=40&md5=f3c30ff89e6809b748f39c438de69af2","Bare, cylindrical, explosive charges produce secondary shock waves in the direction of least presented area. Whilst the source of these shock waves was explored in the 1940's, no attempt was made to predict them. This paper describes the detonation of bare, cylindrical charges of PE4 (RDX binder 88/12%), mass 0.2 to 0.46â.kg and with a length to diameter ratio of 4 to 1. High speed camera footage showed (i) the formation of the separate, primary, shock waves from the sides and ends of the charge, (ii) Mach reflection of these separate shock waves, giving rise to reflected, secondary shock waves, and (iii) the secondary shock waves catching and merging with the primary shock wave. In the axial direction, the secondary shock wave's peak overpressure and impulse exceeded that of the primary shock wave for scaled distances, Z=R/M1/3 ≥3.9 m kg-1/3, where M is the mass in kg and R the distance from the charge in m. It was found possible to predict the primary peak overpressure, P, at all distances in the axial direction, for a constant length to diameter ratio, using P=3075 Z-3-1732 Z-2+305 Z-1. Close in the primary peak overpressure is proportional to M/R3 in the axial direction. It was not possible to predict the secondary peak overpressure with the data obtained. The total impulse from both shock waves, I, in the axial direction can be predicted using I=746(M2/3/R)3-708(M2/3/R)2+306(M2/3/R). © 2015 WILEY-VCH Verlag GmbH and Co. KGaA, Weinheim.","2-s2.0-84988222498"
"10.1007/s00128-012-0772-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867578401&doi=10.1007%2fs00128-012-0772-y&partnerID=40&md5=3a9d518c8d77d571885e73a41d27b84c","Explosives industries are a source of toxic discharge. The aim of this study was to compare organisms sensitivity (Daphnia similis, Danio rerio, Escherichia coli and Pseudomonas putida) in detecting acute toxicity in wastewater from two explosives, 2,4,6-TNT (TNT) and nitrocellulose. The samples were collected from an explosives company in the Paraiba Valley, São Paulo, Brazil. The effluents from TNT and nitrocellulose production were very toxic for tested organisms. Statistical tests indicated that D. similis and D. rerio were the most sensitive organisms for toxicity detection in effluents from 2,4,6-TNT and nitrocellulose production. The P. putida bacteria was the organism considered the least sensitive in indicating toxicity in effluents from nitrocellulose. © Springer Science+Business Media, LLC 2012.","2-s2.0-84867578401"
"10.1039/c5ay02262b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945322302&doi=10.1039%2fc5ay02262b&partnerID=40&md5=5f77d6d3a5c0675cde5c4b02fbc31a7d","The ability to accurately and reliably detect the presence of explosives is critical in many civilian and military environments, and this is often achieved through the sensing of the vapour emitted by the explosive material. This review summarises established vapour detection techniques as well as outlining recent technological developments. It starts by defining different types of explosive materials and discussing the main challenges of explosives vapour detection. This is followed by a section on animal olfaction, which is one of the most sensitive methods, and then goes on to describe methods based on the separation and detection of ions or molecules, such as gas chromatography, mass spectrometry and ion mobility spectrometry. New sensing technologies involving polymers, nanomaterials and microcantilevers are then described, followed by a section outlining how an electronic nose approach can be used to increase selectivity to different types of explosives. © 2015 The Royal Society of Chemistry.","2-s2.0-84945322302"
"10.1016/j.envpol.2012.11.036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872058027&doi=10.1016%2fj.envpol.2012.11.036&partnerID=40&md5=b20574dd9f33f756dc3dd3129ad1a178","2,4,6-Trinitrotoluene (TNT) metabolism was compared across salinity transects in Kahana Bay, a small tropical estuary on Oahu, HI. In surface water, TNT incorporation rates (range: 3-121 μg C L-1 d-1) were often 1-2 orders of magnitude higher than mineralization rates suggesting that it may serve as organic nitrogen for coastal microbial assemblages. These rates were often an order of magnitude more rapid than those for RDX and two orders more than HMX. During average or high stream flow, TNT incorporation was most rapid at the riverine end member and generally decreased with increasing salinity. This pattern was not seen during low flow periods. Although TNT metabolism was not correlated with heterotrophic growth rate, it may be related to metabolism of other aromatic compounds. With most TNT ring-carbon incorporation efficiencies at greater than 97%, production of new biomass appears to be a more significant product of microbial TNT metabolism than mineralization. © Georg Thieme Verlag KG Stuttgart · New York.","2-s2.0-84872058027"
"10.1039/c4ra04195j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908541594&doi=10.1039%2fc4ra04195j&partnerID=40&md5=c3004ccd1234b2c631bf4659698f5a74","The presence of undetonated explosive residues following high order detonations is not uncommon, however the mechanism of their formation, or survival, is unknown. The existence of these residues impacts on various scenarios, for example their detection at a bomb scene allows for the identification of the explosive charge used, whilst their persistence during industrial explosions can affect the safety and environmental remediation efforts at these sites. This review article outlines the theoretical constructs regarding the formation of explosive residues during detonation and their subsequent dispersal and deposition in the surrounding media. This includes the chemical and physical aspects of detonation and how they could allow for undetonated particles to remain. The experimental and computational research conducted to date is presented and compared to the theory in order to provide a holistic review of the phenomenon. This journal is © the Partner Organisations 2014.","2-s2.0-84908541594"
