"DOI","Link","Abstract","EID"
"10.1039/c5ay02358k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947968091&doi=10.1039%2fc5ay02358k&partnerID=40&md5=bf9b684c047b294a45dda9a230b0a3fa","Solid phase microextraction (SPME) is a popular sampling technique whereby analytes are sorbed to a coated fiber and subsequently desorbed into an analytical instrument. In headspace SPME, analytes partition between the sample, the headspace above the sample, and the SPME fiber coating. In total vaporization SPME (TV-SPME), sample extracts are heated until both the solvent and analytes completely vaporize, whereupon the analytes partition between the vapor phase and the SPME fiber. In this study, TV-SPME using a polyethylene glycol fiber was coupled with fast gas chromatography/mass spectrometry to identify components of double-base smokeless powder (DBSP). Nitroglycerin (NG), diphenylamine (DPA) and ethyl centralite (EC) were separated in under 5 min. For NG, the optimal sample volume (70 μL), extraction temperature (60 °C) and extraction time (20 min) resulted in a method that was over twelve fold more sensitive than traditional liquid injection and with a detection limit below 1 ppb. This method was then used to quantify DBSP residue on post-blast debris from five galvanized steel pipe bombs. The mean concentration of NG on the fragments was 0.25 ppm (w/w). An average of 1.01 mg of NG was recovered from the devices. Finally, the distribution of NG could be ""mapped"" by tracking the original locations of each fragment within the device. These maps showed that the distribution of NG was far from uniform. In fact, the concentration of the NG on fragments originating from the end caps was several fold higher than in other locations. This finding can help guide the selection of bomb fragments for chemical analyses in real-world scenarios. © 2015 The Royal Society of Chemistry.","2-s2.0-84947968091"
"10.1587/transfun.E98.A.1888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941003885&doi=10.1587%2ftransfun.E98.A.1888&partnerID=40&md5=f71af9558cf3af07862b94a955bf27e0","A new algorithm for separating mass spectra into individual substances for explosives detection is proposed. In the field of mass spectrometry, separation methods, such as principal-component analysis (PCA) and independent-component analysis (ICA), are widely used. All components, however, have no negative values, and the orthogonality condition imposed on components also does not necessarily hold in the case of mass spectra. Because these methods allow negative values and PCA imposes an orthogonality condition, they are not suitable for separation of mass spectra. The proposed algorithm is based on probabilistic latent-component analysis (PLCA). PLCA is a statistical formulation of nonnegative matrix factorization (NMF) using KL divergence. Because PLCA imposes the constraint of non-negativity but not orthogonality, the algorithm is effective for separating components of mass spectra. In addition, to estimate the components more accurately, a sparsity constraint is applied to PLCA for explosives detection. The main contribution is industrial application of the algorithm into an explosives-detection system. Results of an experimental evaluation of the algorithm with data obtained in a real railway station demonstrate that the proposed algorithm outperforms PCA and ICA. Also, results of calculation time demonstrate that the algorithm can work in real time. Copyright © 2015 The Institute of Electronics, Information and Communication Engineers.","2-s2.0-84941003885"
"10.1016/j.snb.2016.03.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961857222&doi=10.1016%2fj.snb.2016.03.046&partnerID=40&md5=637400ad523bc96db02f707fab857ce1","Multi-modal explosive sensors based on microelectromechanical systems (MEMS) have been developed. Opto-calorimetric infrared (IR) spectroscopy, capable of obtaining molecular signatures of extremely small quantities of adsorbed explosive molecules, has been realized with the use of microheater/thermometer devices and a widely tunable quantum cascade laser. These devices respond to the heat generated by non-radiative decay process when the adsorbed explosive molecules are resonantly excited with IR light. Monitoring the variation in microthermometer signal as a function of illuminating IR wavelength corresponds to the conventional IR absorption spectrum of the adsorbed molecules. Moreover, the mass of the adsorbed molecules is determined by measuring the resonance frequency shift of the device for the quantitative analysis. In addition, micro-differential thermal analysis, which can be used to differentiate exothermic or endothermic reaction of heated molecules, has been performed with the same devices to provide additional orthogonal signal for trace explosive detection and sensor surface regeneration. We have demonstrated successful detection, differentiation, and quantification of trace amounts of explosive molecules (cyclotrimethylene trinitramine (RDX) and pentaerythritol tetranitrate (PETN)) and their mixtures using three orthogonal sensing signals. © 2016 Elsevier B.V. All rights reserved.","2-s2.0-84961857222"
"10.1002/prep.201400124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988258851&doi=10.1002%2fprep.201400124&partnerID=40&md5=47e736e4c8bfb2299c4b76698f6ae9be","Advanced munition systems require explosives which are more insensitive, powerful, and reactive. For this reason, nano-crystalline explosives present an attractive alternative to conventional energetics. In this study, formulations consisting of 95% octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine (HMX) and 5% polyvinyl alcohol (PVOH) were prepared with mean crystal sizes ranging from 300 nm to 2 μm. The process to create these materials used a combination of mechanical particle size reduction and spray drying, which has the advantages of direct control of crystal size and morphology as well as the elimination of ripening of crystals (which occurs during slurry coating of nanomaterials). The basic physical characteristics of these formulations were determined using a variety of techniques, including scanning electron microscopy and X-ray diffraction. Compressive stress-strain tests on pressed pellets revealed that the mechanical properties of the compositions improved with decreasing crystal size, consistent with Hall-Petch mechanics. The 300 nm HMX/PVOH composition demonstrated a 99% and 129% greater strength and stiffness, respectively, than the composition with 2 μm HMX. The formulations were subjected to the Small Scale Gap Test, revealing a significant reduction in shock sensitivity with decreasing crystal size. The formulation containing 300 nm HMX registered a shock initiation pressure 1.6 GPa above that of the formulation with 2 μm HMX, a 44% improvement in sensitivity. These results serve to highlight the relevance of structure-property relationships in explosive compositions, and particularly elucidate the substantial benefits of reducing the high explosive crystal size to nano-scale dimensions. © 2015 WILEY-VCH Verlag GmbH and Co. KGaA, Weinheim.","2-s2.0-84988258851"
"10.1021/acs.inorgchem.5b02645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958773240&doi=10.1021%2facs.inorgchem.5b02645&partnerID=40&md5=eef83088b40afbfc5c66f3d83e379a6b","The linker [1,1′:3′,1″-terphenyl]-4,4′,4″,6′-tetracarboxylic acid (H4L) was used to construct two three-dimensional (3D) metal-organic frameworks (MOFs), namely, {[Cd2(L)(L1)(DMF)(H2O)](2DMF)(3H2O)}n (1) and {[Cd4(L)2(L2)3(H2O)2](8DMF)(8H2O)}n (2) (DMF = N,N′-dimethylformamide) in the presence of colinkers 4,4′-bipyridine (L1) and 2-amino-4,4′-bipyridine (L2), respectively, under solvothermal condition. A small change in the colinker leads to significant differences in the overall structure of the MOFs. Topological analysis reveals that the framework 1 exhibits 6,4-connected forbidden sub-configuration (FSC) topology, while the framework 2 exhibits twofold interpenetrated and (3,4,4)-connected new network topology with Schläfli point symbol {4.62}{4.64.8}{42.62.82}. The crystallographic investigation reveals the framework 2 having single helix structure, which is further coiled through noncovalent interaction, afforded a double-helix structure similar to DNA. These double helices are further connected through the colinker L2 to form an overall 3D structure. Besides framework 2 exhibits remarkable fluorescence intensity compared to 1. Framework 2 displayed a strong emission at 457 nm when a sample of 2 was dispersed in ethanol and excited at 334 nm. This emission is selectively and completely quenched in the presence of 2,4,6-trinitrophenol (TNP) allowing its detection in the presence of other nitroaromatic compounds. The quenching constant for TNP was found to be 3.89 × 104 M-1, which is 26 times higher than that of TNT demonstrating greater and selective quenching ability. The emission is restored to its original value when the sample after collected by filtration is dispersed in fresh ethanol for 1 d. Interestingly, when solid 2 is exposed to different nitroaromatic compounds, its emission is quenched selectively in the presence of nitrobenzene. In this case, the emission is restored upon heating the sample to 150°C for 2 h. © 2016 American Chemical Society.","2-s2.0-84958773240"
"10.1002/prep.201400112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988273551&doi=10.1002%2fprep.201400112&partnerID=40&md5=cca1e27820acc85a012a407b43929062","The thermal properties of 2,4,6-trinitrotoluene (TNT), TNT/MgH2, and TNT/Mg(BH4)2 were investigated by differential scanning calorimetry (DSC) and accelerating rate calorimetry (ARC). The results show that addition of MgH2 or Mg(BH4)2 to TNT has a great effect on the DSC decomposition process. The exothermic decomposition peak of TNT disappeared and was replaced by a slow exothermic trend in the curves of both TNT/MgH2 and TNT/Mg(BH4)2. The kinetic triplet of TNT formulations were calculated by ARC data. The results show that TNT/MgH2 and TNT/Mg(BH4)2 have lower onset temperatures, apparent activation energies (E) and frequency factors (A) than neat TNT. A change of the TNT decomposition mechanism is also discussed. © 2015 WILEY-VCH Verlag GmbH and Co. KGaA, Weinheim.","2-s2.0-84988273551"
"10.1002/prep.201300188","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988222498&doi=10.1002%2fprep.201300188&partnerID=40&md5=f3c30ff89e6809b748f39c438de69af2","Bare, cylindrical, explosive charges produce secondary shock waves in the direction of least presented area. Whilst the source of these shock waves was explored in the 1940's, no attempt was made to predict them. This paper describes the detonation of bare, cylindrical charges of PE4 (RDX binder 88/12%), mass 0.2 to 0.46â.kg and with a length to diameter ratio of 4 to 1. High speed camera footage showed (i) the formation of the separate, primary, shock waves from the sides and ends of the charge, (ii) Mach reflection of these separate shock waves, giving rise to reflected, secondary shock waves, and (iii) the secondary shock waves catching and merging with the primary shock wave. In the axial direction, the secondary shock wave's peak overpressure and impulse exceeded that of the primary shock wave for scaled distances, Z=R/M1/3 ≥3.9 m kg-1/3, where M is the mass in kg and R the distance from the charge in m. It was found possible to predict the primary peak overpressure, P, at all distances in the axial direction, for a constant length to diameter ratio, using P=3075 Z-3-1732 Z-2+305 Z-1. Close in the primary peak overpressure is proportional to M/R3 in the axial direction. It was not possible to predict the secondary peak overpressure with the data obtained. The total impulse from both shock waves, I, in the axial direction can be predicted using I=746(M2/3/R)3-708(M2/3/R)2+306(M2/3/R). © 2015 WILEY-VCH Verlag GmbH and Co. KGaA, Weinheim.","2-s2.0-84988222498"
"10.1039/c5ay02262b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945322302&doi=10.1039%2fc5ay02262b&partnerID=40&md5=5f77d6d3a5c0675cde5c4b02fbc31a7d","The ability to accurately and reliably detect the presence of explosives is critical in many civilian and military environments, and this is often achieved through the sensing of the vapour emitted by the explosive material. This review summarises established vapour detection techniques as well as outlining recent technological developments. It starts by defining different types of explosive materials and discussing the main challenges of explosives vapour detection. This is followed by a section on animal olfaction, which is one of the most sensitive methods, and then goes on to describe methods based on the separation and detection of ions or molecules, such as gas chromatography, mass spectrometry and ion mobility spectrometry. New sensing technologies involving polymers, nanomaterials and microcantilevers are then described, followed by a section outlining how an electronic nose approach can be used to increase selectivity to different types of explosives. © 2015 The Royal Society of Chemistry.","2-s2.0-84945322302"
"10.1021/acs.analchem.5b04830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966270791&doi=10.1021%2facs.analchem.5b04830&partnerID=40&md5=c7fe7b89c61359c19198d36b5d08af23","Peroxide explosives, such as triacetone triperoxide (TATP) and hexamethylene trioxide diamine (HMTD), were often used in the terrorist attacks due to their easy synthesis from readily starting materials. Therefore, an on-site detection method for TATP and HMTD is urgently needed. Herein, we developed a stand-alone dopant-assisted positive photoionization ion mobility spectrometry (DAPP-IMS) coupled with time-resolved thermal desorption introduction for rapid and sensitive detection of TATP and HMTD in complex matrices, such as white solids, soft drinks, and cosmetics. Acetone was chosen as the optimal dopant for better separation between reactant ion peaks and product ion peaks as well as higher sensitivity, and the limits of detection (LODs) of TATP and HMTD standard samples were 23.3 and 0.2 ng, respectively. Explosives on the sampling swab were thermally desorbed and carried into the ionization region dynamically within 10 s, and the maximum released concentration of TATP or HMTD could be time-resolved from the matrix interference owing to the different volatility. Furthermore, with the combination of the fast response thermal desorber (within 0.8 s) and the quick data acquisition software to DAPP-IMS, two-dimensional data related to drift time (TATP: 6.98 ms, K0 = 2.05 cm2 V-1 s-1 HMTD: 9.36 ms, K0 = 1.53 cm2 V-1 s-1) and desorption time was obtained for TATP and HMTD, which is beneficial for their identification in complex matrices. © 2016 American Chemical Society.","2-s2.0-84966270791"
"10.1016/j.snb.2014.10.069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930278455&doi=10.1016%2fj.snb.2014.10.069&partnerID=40&md5=378f4c237d5ab787b358683b9ecd8ce9","An efficient surface enhanced Raman spectroscopy (SERS) substrate was successfully fabricated by gravure printing a thin film of silver nanoparticle (Ag NP) ink, with average particle size of 150 nm, on flexible polyethylene terephthalate (PET) sheet. The feasibility of the printed SERS substrate for detecting explosive organic compounds such as 2,4-dinitrotoluene (DNT), in vapor phase, was investigated. The SERS based response of the printed substrate demonstrated an enhancement factor of four in the intensity of the Raman signal of DNT vapor when compared to target molecules adsorbed on bare PET. An 85% decrease in the intensity of the Raman spectrum was also observed as the temperature increased from 25 °C to 65 °C. The results obtained show the efficiency of the gravure printed SERS substrate to be used in applications for the detection of explosive organic compounds. © 2014 Elsevier B.V.","2-s2.0-84930278455"
"10.1109/JSEN.2015.2499760","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962415119&doi=10.1109%2fJSEN.2015.2499760&partnerID=40&md5=f75b7c25fde0cbfa0f1d6afd5d1b1fa2","Based on a high-throughput trace-explosives detector, two security equipment were developed to check passengers and baggage before boarding an aircraft. The trace-explosives detector consists of an automated particles sampler and a compact mass spectrometer. In the automated particles sampler, particles adhering to a surface of the detection targets are removed by air jets. A cyclone preconcentrator is then used to collect the particles removed from the detection targets. The collected particles are vaporized by a vaporizer, and the vaporized molecules are analyzed by the mass spectrometer. For the passenger screening, the trace-explosives detector was installed into a boarding gate. When a passenger passes an electronic ticket (e-ticket) or IC card over the e-ticket reader of the boarding gate, compressed air jets are emitted from a nozzle toward the e-ticket. The throughput of the passenger screening is ∼ 1200 persons/hour. For the baggage screening, on the other hand, the trace-explosives detector was combined with a conventional X-ray baggage screener. When a bag is put on the conveyor belt of the automated particle sampler, compressed air jets are emitted from nozzles. The trace analysis is finished, while an X-ray image of the bag is being obtained by the X-ray baggage screener. In the both security equipment, the tested explosives' particulate simulants of 2, 4, 6-trinitrotoluene, 1, 3, 5-trinitro-1, 3, 5-triazacyclohexane, and triacetone triperoxide adhered to the detection targets are successfully detected. Accordingly, the newly developed security equipment will be useful tools for improving airport security in the near future. © 2015 IEEE.","2-s2.0-84962415119"
"10.1039/c5ra20685e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955245394&doi=10.1039%2fc5ra20685e&partnerID=40&md5=dcb343a2e3cf604e7f524567cd75d3fa","We report a facile yet effective strategy of utilizing a combination of Fourier transform-infrared spectroscopy (FTIR) and multi-label algorithms, through which multi-components in polymer bonded explosives (PBXs) could be rapidly and simultaneously identified with high accuracy. The explosive components include 1,3,5,7-tetranitro-1,3,5,7-tetraazacyclo-octane (HMX), hexahydro-1,3,5-trinitro-1,3,5-triazine (RDX), 2,4,6-triamino-1,3,5-trinitrobenzene (TATB) and 2,4,6-trinitrotoluene (TNT) involved in single-component, binary-component and ternary-component PBXs. The train set contains 354 FTIR spectra of the explosives while the independent test set contains 84. Two multi-label strategies (viz., data decomposition and algorithm adaptation) were adopted to construct the classification model with an objective of testing their efficiency in the multi-classification application. Principal component analysis (PCA) was applied to reduce the variables. Both the two algorithms exhibit excellent performance with 100% accuracy for the training and the independent test sets. However, for real PBX samples, the performance of the algorithm adaptation strategy is sharply decreased to 40% accuracy. But, it is noteworthy that the data decomposition strategy still achieves the accuracy of 100% for the real samples, exhibiting stronger robustness for the background interference and high promise in practice. The strategy proposed by the work would provide valuable information for advancing analytical methods in the explosive detection system and the other complicated samples. © The Royal Society of Chemistry 2016.","2-s2.0-84955245394"
