"DOI","Link","Abstract","EID"
"10.1016/j.combustflame.2019.01.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060954789&doi=10.1016%2fj.combustflame.2019.01.014&partnerID=40&md5=fcd400926b40401cfe1333f2e8397639","4,10-Dinitro-2,6,8,12-tetraoxa-4,10-diazatetracyclo[5.5.0.05,9.03,11]dodecane (TEX) is a new type of cage-structured explosive with good explosive performance, good thermal stability and low production cost. TEX has high application value in casting and press-packed explosives. A TEX supercell model was constructed using the reaction molecular dynamics (MD) method. Based on the ReaxFF/lg reactive force field, an MD simulation of the thermal decomposition process of TEX explosives at different temperatures (2000 K, 2500 K, 3000 K, and 3500 K) was performed. The calculations were carried out to analyze the initial reaction pathways, small molecule products, destruction of the TEX cage structure and formation of clusters. The structural characteristics and elemental composition of the clusters were studied, and the reaction kinetic parameters of TEX at different reaction stages were calculated. During the thermal decomposition process, the N–NO2 bond in the TEX molecular structure breaks first, then the adjacent C–O bond is stretched, and finally the cage structure is gradually destroyed. The main decomposition products are small molecules (NO2, NO, H2O, CO2, N2, H2, HNO2 and HNO) and clusters (C12H12N6O12 and C18H13N7O14). The effect of temperature on the clusters is twofold. On the one hand, when the temperature is low, the cage structure of the TEX molecule is difficult to destroy and is not conducive to cluster growth. On the other hand, when the temperature is high, clusters are generated in the TEX supercell system but are subsequently rapidly decomposed. Throughout the whole process, H, N and O will gradually escape from the cluster, but O is more confined to the cluster, which will affect the subsequent autoxidation process of TEX to some extent. © 2019 The Combustion Institute","2-s2.0-85060954789"
"10.1016/j.saa.2018.12.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058370722&doi=10.1016%2fj.saa.2018.12.014&partnerID=40&md5=b0a452d7f274bd0db4ad357103128916","A simple, rapid and low cost sensing method for the fluorescent detection of TNP in 100% aqueous media was successfully developed based on a commercial probe. Under the non-covalent interactions between TNP with probe, a ratiometric output signal was achieved, which can be applied in real samples test. © 2018 Elsevier B.V.","2-s2.0-85058370722"
"10.1016/j.talanta.2018.11.060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057859231&doi=10.1016%2fj.talanta.2018.11.060&partnerID=40&md5=91932e51f04f49f4a861c5aa7aa59cd6","Gas chromatography/mass spectrometry (GC/MS) is a “workhorse” instrument for chemical analysis, but it can be limited in its ability to differentiate structurally similar compounds. The coupling of GC to vacuum ultraviolet (VUV) spectroscopy is a recently developed technique with the potential for increased detection specificity. To date, GC/VUV has been demonstrated in the analysis of volatile organic compounds, petroleum products, aroma compounds, pharmaceuticals, illegal drugs, and lipids. This paper is the first to report on the utility of GC/VUV for explosives analysis in general, and the first to report on thermal degradation within the VUV cell and its analytical utility. The general figures of merit and performance of GC/VUV were evaluated with authentic standards of nitrate ester explosives (e.g., nitroglycerine (NG), ethylene glycol dinitrate (EGDN), pentaerythritol tetranitrate (PETN), and erythritol tetranitrate (ETN)). In addition, the explosive analytes were thermally degraded in the VUV cell, yielding reproducible, complex and characteristic mixtures of gas phase products (e.g., nitric oxide, carbon monoxide, and formaldehyde). The relative amounts of the degradation products were estimated via spectral subtraction of library spectra. Lastly, GC/VUV was used to analyze milligram quantities of intact and burned samples of double-base smokeless powders containing nitroglycerine, diphenylamine, ethyl centralite, and dibutylphthalate © 2018 Elsevier B.V.","2-s2.0-85057859231"
"10.1021/acsami.8b21754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062372759&doi=10.1021%2facsami.8b21754&partnerID=40&md5=8f5a1dde3f01b711d1b6f8262ea3e19d","                             The paradox between safety and detonation performance, along with the intrinsic fragility of primary explosives, is the main bottleneck precluding their application in a micro-initiation system. To tackle these issues, we fabricate a flexible copper azide film (CA-C film@PF) via employing the metal-organic framework (MOF) film produced by electrospinning technique as the precursor, followed by pyrolysis treatment, in situ azide reaction, and perfluorinated coating procedures. The synergetic effect of MOF and interweaved polymer fiber endow the resultant copper azide film with excellent electrostatic stability and remarkable detonation performance. In particular, the electrostatic discharge sensitivity (E                             50                             ) value (9 mJ) is 180 times higher than that of the original copper azide powder (0.05 mJ) and the static electricity accumulation value (Q) is 430 times lower than that of copper azide powder (0.04 vs 17.2 nC g                             -1                             ). As the proof of concept, the copper azide film is further assembled in a micro-initiation device, which can successfully detonate the secondary explosives CL-20. Additionally, the superhydrophobic surface of the CA-C film@PF merit the initiation power even after being soaked in water.                          © 2019 American Chemical Society.","2-s2.0-85062372759"
"10.1080/10739149.2018.1564052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060244638&doi=10.1080%2f10739149.2018.1564052&partnerID=40&md5=b11896abb9951a026cd316933744cca8","                             Laser-induced breakdown spectroscopy (LIBS) is capable of providing elemental analysis while Raman spectroscopy is powerful for molecular and structural characteristics of crystalline substances. This work proposes an innovative hybridized instrument to simultaneously obtain molecular and elemental information on an analyte. The instrument was designed in a compact form due to the integration of a modularized structure and a single unified control system, which was ultimately restricted to a size of 420 mm × 520 mm × 650 mm, suitable for field applications. An orthogonal optical system was used to focus the laser beams and obtain the spectra and real-time imaging of the tested area. A pulsed laser (1064 nm, 100 mJ, 1–20 Hz) and a continuous-wave laser (532 nm, 22 mW) were applied for LIBS and Raman measurements, respectively. The multichannel original equipment manufactured spectrometer ensures a wide spectral range (185–850 nm for LIBS and 400–4000 cm                             −1                              for Raman) on the basis of its low weight. A central control circuit board was specially developed by integrating the control command and data transmission to achieve centralized control of the components, thereby providing precise timing control and improving the instrument. The enclosed sample chamber had the function of mapping and shielding the fill gas. The developed client software provided a comprehensive operation interface. Ammonium persulfate and carbonate were used to demonstrate the feasibility of the developed hybrid instrument to obtain the element and molecular structural information of analytes.                          © 2019, © 2019 Taylor & Francis Group, LLC.","2-s2.0-85060244638"
"10.1002/jrs.5455","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052435315&doi=10.1002%2fjrs.5455&partnerID=40&md5=e6ffb400449e158e9f1aa94495b20eaf","Direct or cross-contamination of explosive residues on clothing is of high occurrence when handling explosive materials, leading to physically trapped particles between the fibres. In this work, the detection and identification of trace amounts of organic explosives, inorganic explosives, and oxidizing salts trapped between the fibres of dyed and undyed synthetic and natural textile clothing fabrics were studied using two (desktop and portable) confocal Raman microscopes. The results show that, despite the contribution of the textile fabric in terms of fluorescence and vibrational bands coming from the fibres and dyes, detection and identification of the explosive/oxidizing salt particles trapped on highly interfering surfaces was possible. Limits of detection were estimated in the nanogram/picogram range depending on the explosive and fabric. However, problems involving the burning of either some explosive particles or dark cloth textiles were verified, which can cause a destruction of the sample. Also, the analysis of improvised homemade explosives (potassium nitrate mixed with 10 different fuel substances) was studied to evaluate possible interferences. © 2018 John Wiley & Sons, Ltd.","2-s2.0-85052435315"
"10.1016/j.forsciint.2019.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061099028&doi=10.1016%2fj.forsciint.2019.01.004&partnerID=40&md5=4c4ac333efc1b8efb0eade7c5fb75a09","Rapid field screening is enormously important in forensic analysis of explosives. In this article, we used a methodology based on a strong red-fluorescent europium-organic framework (Eu-MOF) material for sensitive and selective detection of picric acid, TNT, and tetryl using the fluorescence quenching effect. Results indicate that Eu-MOF can be used for the visual detection of these three explosives with low detection limits (20–140 μg/mL) and high quenching efficiency (Ksv > 104 M−1). Furthermore, this material can be recycled just by washing it with ethanol. The fluorescence quenching mechanism is also discussed. Importantly, we prepared a portable test strip that can be used for sensing TNT, and using this, we achieved a rapid field test for explosives. Consequently, Eu-MOF is a promising candidate material for use as an explosive optical sensor. © 2019 Elsevier B.V.","2-s2.0-85061099028"
"10.1002/prep.201800237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056724394&doi=10.1002%2fprep.201800237&partnerID=40&md5=778d1215ac4491bf9c30811d615bcdce","The thermal behavior of 3,3-dinitroazetidinium salicylate (DNAZ ⋅ SA) was studied under a non-isothermal condition by DSC and TG/DTG methods. The intense exothermic decomposition processes of DSC curves were analyzed to obtain its kinetic parameters. The self-accelerating decomposition temperature (TSADT), thermal ignition temperature (TTIT), and critical temperatures of thermal explosion (Tb) were obtained to evaluate its thermal stability and safety. The DFT was used to calculate its band structure; the energy gap was obtained to evaluate its impact insensitivity. Its detonation velocity (D) and detonation pressure (P) were estimated using the nitrogen equivalent equation according to the experimental density. The above results of DNAZ ⋅ SA were compared with those of 3,3-dinitroazetidinium 3,5-dinitrosalicylate (DNAZ ⋅ DNS), and the effect of nitro group on them were discussed, which results indicate that the nitro group increases the safety and energy simultaneously. © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85056724394"
"10.1111/1556-4029.13827","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047465661&doi=10.1111%2f1556-4029.13827&partnerID=40&md5=963fe4324eb8d3ad5ccdffd7eefa07c2","A flow-injection analysis tandem mass spectrometry (FIA MSMS) method was developed for rapid quantitative analysis of 10 different inorganic and organic explosives. Performance is optimized by tailoring the ionization method (APCI/ESI), de-clustering potentials, and collision energies for each specific analyte. In doing so, a single instrument can be used to detect urea nitrate, potassium chlorate, 2,4,6-trinitrotoluene, 2,4,6-trinitrophenylmethylnitramine, triacetone triperoxide, hexamethylene triperoxide diamine, pentaerythritol tetranitrate, 1,3,5-trinitroperhydro-1,3,5-triazine, nitroglycerin, and octohy-dro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine with sensitivities all in the picogram per milliliter range. In conclusion, FIA APCI/ESI MSMS is a fast (<1 min/sample), sensitive (~pg/mL LOQ), and precise (intraday RSD < 10%) method for trace explosive detection that can play an important role in criminal and attributional forensics, counterterrorism, and environmental protection areas, and has the potential to augment or replace several of the existing explosive detection methods. © 2018 American Academy of Forensic Sciences","2-s2.0-85047465661"
"10.1021/acs.analchem.8b04161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058740238&doi=10.1021%2facs.analchem.8b04161&partnerID=40&md5=168eb60848eb4b974738dd2697bbd400","                             Accurate, sensitive, and selective detection of explosives is of vital importance in antiterrorism and homeland security. Fluorescence sensors are prevalent for sensitive and fast in-field explosive detection but are sometimes compromised by accuracy and stability due to the similar structures of explosives, photobleaching, and complex sample matrixes. Herein, we developed a first bimodal methodology capable of both sensitive in-field fluorescence detection and accurate laboratory mass spectrometric quantification of 2,4,6-trinitrotoluene (TNT) by utilizing the characteristic fluorescent and mass spectrometric response of copper nanoparticles (CuNPs). An excellent selectivity was also realized by involving aptamer recognition. The methodology is capable of detecting TNT at subpart per trillion (PPT) levels, with a detection limit of 0.32 pg mL                             -1                              by inductively coupled plasma mass spectrometry (ICPMS) and 0.17 ng mL                             -1                              by fluorimetry. The signal response was accurate and stable for at least 60 days by ICPMS. Thanks to the biospecificity of the aptamer, this bimodal methodology is potentially applicable to a large panel of explosives.                          Copyright © 2018 American Chemical Society.","2-s2.0-85058740238"
"10.1007/s10973-018-7275-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045471761&doi=10.1007%2fs10973-018-7275-y&partnerID=40&md5=a549bd934e642e0681ae15458345037b","                             During the thermal decomposition of cyclotetramethylene tetramine (HMX), the endothermic process of melt disturbed exothermic decomposition, which brought deformation in its thermal graphs. Hence, exact kinetic parameters of the thermal decomposition of HMX could not be calculated by the thermal measuring method. The thermal stability in low temperature also couldn’t be described by the decomposition kinetics of the temperatures higher than the temperature of melt. Thermogravimetric (TG) measures the sample’s mass loss in the process of the thermal decomposition which will reduce the impact of the melting process to a certain extent. In this study, the combined TG (thermogravimetric analyzer)/DSC (differential scanning calorimetry) method was used to investigate the thermal behavior of HMX. Based on the experimental data of TG, the kinetic model and parameters of the thermal decomposition of HMX was studied by the multivariate nonlinear regression method. The isothermal DSC test has certain advantages for studying the thermal behavior of materials at low temperature. In this paper, the isothermal DSC test was used to investigate the thermal behavior of HMX. The kinetic parameters obtained by the Friedman method with heat balance were analyzed and used for simulating the adiabatic behavior time to the maximum rate under adiabatic conditions (TMR                             ad                             ). The results indicated that the decomposition process of HMX could be described by the kinetic equation: dα/dt=1038.2exp(-432200/RT)(1-α)(1+101.41α), which was autocatalytic decomposition. The T                             D8                              and T                             D24                              (the temperatures when the adiabatic behavior time to the maximum rate under adiabatic conditions were 8 and 24 h, respectively) of HMX were 214.6 and 204.5 °C, respectively.                          © 2018, Akadémiai Kiadó, Budapest, Hungary.","2-s2.0-85045471761"
