"DOI","Link","Abstract","EID"
"10.1016/j.jhazmat.2019.01.073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060440980&doi=10.1016%2fj.jhazmat.2019.01.073&partnerID=40&md5=f3b7875d315e161ccf1ddc9cac3dade1","The graphene oxide (GO) was found to be able to stabilize organic molecules including energetic compounds. However, the inherent mechanisms of such stabilization effects are still not well-known. Herein, various transition metal complexes of triaminoguanidine nitrate (TAGN) using GO as a dopant have been prepared and evaluated. It has been shown that the presence of GO could great improve the thermal stability of the resulted TAG-based complexes. The physical models governing their thermolysis for their initial rate-limiting decomposition steps are obtained using the state-of-the-art evaluation methods. These physical models are further supported by analyses of the overall gaseous products. In addition, the reaction pathways are proposed to explain the stabilization mechanisms of GO. For instance, by interaction of GO, the release of N2 from TAG-Ni was greatly postponed. There is a broad secondary peak at temperature of 378 °C due to decomposition of the nickel nitrides, as the primary thermolysis intermediates of TAG-Ni. The formation of cobalt nitrides plays a significant role on decomposition of TAG-Co and G-T-Co, which results in much less heat release and mass loss in comparison to TAG-Ni. © 2019 Elsevier B.V.","2-s2.0-85060440980"
"10.1002/cplu.201800598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060955473&doi=10.1002%2fcplu.201800598&partnerID=40&md5=5015e996101c2fe7247df3888074fb75","Two novel, thermally stable explosives, 2-fluoro-1,3-diamino-4,6-dinitrobenzene (ZXC-7) and 2-fluoro-1,3,5-triamino-4,6-dinitrobenzene (ZXC-8), are reported. These two compounds can be prepared by means of simple synthetic methods and they show outstanding properties (detonation velocity, detonation pressure, sensitivity toward mechanical stimuli, and temperature of decomposition). Their structures are very similar to that of 1,3,5-triamino-2,4,6-trinitrobenzene (TATB). They were isolated and characterized by means of mass spectrometry and multinuclear (1H, 13C) NMR spectroscopy. The structure of ZXC-7 in the crystalline state was determined by low-temperature single-crystal X-ray diffraction. From the calculated standard molar enthalpy of formation (CBS-4 M) and the densities (which were determined by a gas pycnometer), the Chapman-Jouguet detonation properties were predicted by using the EXPLO5 V6.01 thermochemical computer code. The sensitivities of ZXC-7 and ZXC-8 towards impact and friction were determined. © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85060955473"
"10.1080/07370652.2018.1556362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058703873&doi=10.1080%2f07370652.2018.1556362&partnerID=40&md5=6a54f8aaf32aea15af6e7b2878af844c","Dihydroxylammonium 5,5′-bistetrazole-1,1′-diolate (TKX-50) is a promising candidate for high-energy explosive (e.g. HMX), which can be used as the main component in composite explosive formulations processed through a melting method. In the present study, TKX-50-based explosive composites were prepared using 2,4,6-Trinitrotoluene (TNT) or TNT/wax as the carrier, and were compared with HMX-, 3-nitro-1,2,4-triazol-5-one (NTO)-, and hexahydro-1,3,5-trinitro-1,3,5-s-triazine (RDX)-based formulations. Crystal stability, surface micro-topography, thermal decomposition performance, mechanical property, thermal sensitivity, and mechanical sensitivity of the composites were comprehensively investigated. Overall, TKX-50-based formulations exhibited improved properties with a superior safety performance compared to HMX- and RDX-based formulations and better mechanical properties than NTO-based formulations. © 2018, © 2018 Taylor & Francis Group, LLC.","2-s2.0-85058703873"
"10.1002/prep.201800309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059896420&doi=10.1002%2fprep.201800309&partnerID=40&md5=9dcf0ab0b8a26e0ada923cef8f993fce","                             A novel micro-nano ferric perfluorooctanoate [Fe(PFO)                             3                             ] was prepared and added in AP/Al/HTPB composite solid propellant as a catalyst to study its effects on burning and thermal decomposition properties of the propellant. To further discuss the possible thermal mechanism of the propellant containing Fe(PFO)                             3                             , the major effects of Fe(PFO)                             3                              catalyst on Al were investigated by differential scanning calorimetry (DSC), thermogravimetric analysis (TG) and X-ray diffraction (XRD). Results show that By adding 3 w.t.% Fe(PFO)                             3                             , the burning rate could increase by 27.8 % at 3 MPa, meanwhile, the pressure exponent decreased. The aggregation/agglomeration process of the propellant containing Fe(PFO)                             3                              efficiently suppressed, and the particle size of condensed combustion products decreased clearly. In addition, Fe(PFO)                             3                              could reduce the thermal decomposition temperature of the propellant and enhance the heat release. Thermite reaction between decomposition products of Fe(PFO)                             3                              and Al was triggered at 635 °C, resulting in heat release and formation of α-Al                             2                             O                             3                             .                          © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85059896420"
"10.1016/j.combustflame.2019.01.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060954789&doi=10.1016%2fj.combustflame.2019.01.014&partnerID=40&md5=fcd400926b40401cfe1333f2e8397639","4,10-Dinitro-2,6,8,12-tetraoxa-4,10-diazatetracyclo[5.5.0.05,9.03,11]dodecane (TEX) is a new type of cage-structured explosive with good explosive performance, good thermal stability and low production cost. TEX has high application value in casting and press-packed explosives. A TEX supercell model was constructed using the reaction molecular dynamics (MD) method. Based on the ReaxFF/lg reactive force field, an MD simulation of the thermal decomposition process of TEX explosives at different temperatures (2000 K, 2500 K, 3000 K, and 3500 K) was performed. The calculations were carried out to analyze the initial reaction pathways, small molecule products, destruction of the TEX cage structure and formation of clusters. The structural characteristics and elemental composition of the clusters were studied, and the reaction kinetic parameters of TEX at different reaction stages were calculated. During the thermal decomposition process, the N–NO2 bond in the TEX molecular structure breaks first, then the adjacent C–O bond is stretched, and finally the cage structure is gradually destroyed. The main decomposition products are small molecules (NO2, NO, H2O, CO2, N2, H2, HNO2 and HNO) and clusters (C12H12N6O12 and C18H13N7O14). The effect of temperature on the clusters is twofold. On the one hand, when the temperature is low, the cage structure of the TEX molecule is difficult to destroy and is not conducive to cluster growth. On the other hand, when the temperature is high, clusters are generated in the TEX supercell system but are subsequently rapidly decomposed. Throughout the whole process, H, N and O will gradually escape from the cluster, but O is more confined to the cluster, which will affect the subsequent autoxidation process of TEX to some extent. © 2019 The Combustion Institute","2-s2.0-85060954789"
"10.1016/j.vibspec.2019.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063745415&doi=10.1016%2fj.vibspec.2019.01.001&partnerID=40&md5=1a0eccf6c3c33b7f16d14e5f8ad836c6","Over the last decade, the time-resolved stand-off Raman spectroscopy has attracted considerable attention due to its daytime measurement model and fluorescent suppression. Suffering from the small Raman scattering efficiency, this system perusing large detection distance requires both large power consumption and optical system, which blocks its applications. In order to seek for high signal collection efficient, in this work, we designed a 2-inch refractive telescope system, and obtained 20 m detection distance using a frequency-doubled 532 nm Nd: YAG laser with pulse energy of 30 mJ. By adjusting the excitation energy through a variable attenuator, we investigate the interrelations of input power, the signal and the noise consisting of the internal and signal-induced noises. For both main peak and sub peak, the signal-induced noises are subject to a power function of the signal intensity, and can be filtered and smoothed by the norm-distribution-function weighted moving average method (WMAM) without the loss of the signal information. After transforming the correlation spectrum, defined by the multiplication of the noise and signal spectrum, iteratively by WMAM, we can identify the small signal of about 1 count beyond the internal noise limitation. With help of the iteration method, the requirement of integration time as well as the excitation energy can be greatly reduced. © 2019 Elsevier B.V.","2-s2.0-85063745415"
"10.1021/acsami.8b21754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062372759&doi=10.1021%2facsami.8b21754&partnerID=40&md5=8f5a1dde3f01b711d1b6f8262ea3e19d","                             The paradox between safety and detonation performance, along with the intrinsic fragility of primary explosives, is the main bottleneck precluding their application in a micro-initiation system. To tackle these issues, we fabricate a flexible copper azide film (CA-C film@PF) via employing the metal-organic framework (MOF) film produced by electrospinning technique as the precursor, followed by pyrolysis treatment, in situ azide reaction, and perfluorinated coating procedures. The synergetic effect of MOF and interweaved polymer fiber endow the resultant copper azide film with excellent electrostatic stability and remarkable detonation performance. In particular, the electrostatic discharge sensitivity (E                             50                             ) value (9 mJ) is 180 times higher than that of the original copper azide powder (0.05 mJ) and the static electricity accumulation value (Q) is 430 times lower than that of copper azide powder (0.04 vs 17.2 nC g                             -1                             ). As the proof of concept, the copper azide film is further assembled in a micro-initiation device, which can successfully detonate the secondary explosives CL-20. Additionally, the superhydrophobic surface of the CA-C film@PF merit the initiation power even after being soaked in water.                          © 2019 American Chemical Society.","2-s2.0-85062372759"
"10.1080/10739149.2018.1564052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060244638&doi=10.1080%2f10739149.2018.1564052&partnerID=40&md5=b11896abb9951a026cd316933744cca8","                             Laser-induced breakdown spectroscopy (LIBS) is capable of providing elemental analysis while Raman spectroscopy is powerful for molecular and structural characteristics of crystalline substances. This work proposes an innovative hybridized instrument to simultaneously obtain molecular and elemental information on an analyte. The instrument was designed in a compact form due to the integration of a modularized structure and a single unified control system, which was ultimately restricted to a size of 420 mm × 520 mm × 650 mm, suitable for field applications. An orthogonal optical system was used to focus the laser beams and obtain the spectra and real-time imaging of the tested area. A pulsed laser (1064 nm, 100 mJ, 1–20 Hz) and a continuous-wave laser (532 nm, 22 mW) were applied for LIBS and Raman measurements, respectively. The multichannel original equipment manufactured spectrometer ensures a wide spectral range (185–850 nm for LIBS and 400–4000 cm                             −1                              for Raman) on the basis of its low weight. A central control circuit board was specially developed by integrating the control command and data transmission to achieve centralized control of the components, thereby providing precise timing control and improving the instrument. The enclosed sample chamber had the function of mapping and shielding the fill gas. The developed client software provided a comprehensive operation interface. Ammonium persulfate and carbonate were used to demonstrate the feasibility of the developed hybrid instrument to obtain the element and molecular structural information of analytes.                          © 2019, © 2019 Taylor & Francis Group, LLC.","2-s2.0-85060244638"
"10.1002/prep.201800237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056724394&doi=10.1002%2fprep.201800237&partnerID=40&md5=778d1215ac4491bf9c30811d615bcdce","The thermal behavior of 3,3-dinitroazetidinium salicylate (DNAZ ⋅ SA) was studied under a non-isothermal condition by DSC and TG/DTG methods. The intense exothermic decomposition processes of DSC curves were analyzed to obtain its kinetic parameters. The self-accelerating decomposition temperature (TSADT), thermal ignition temperature (TTIT), and critical temperatures of thermal explosion (Tb) were obtained to evaluate its thermal stability and safety. The DFT was used to calculate its band structure; the energy gap was obtained to evaluate its impact insensitivity. Its detonation velocity (D) and detonation pressure (P) were estimated using the nitrogen equivalent equation according to the experimental density. The above results of DNAZ ⋅ SA were compared with those of 3,3-dinitroazetidinium 3,5-dinitrosalicylate (DNAZ ⋅ DNS), and the effect of nitro group on them were discussed, which results indicate that the nitro group increases the safety and energy simultaneously. © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85056724394"
"10.1007/s10973-018-7730-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053699304&doi=10.1007%2fs10973-018-7730-9&partnerID=40&md5=2c8b4a612b0a87fd08a1b801178d2af9","                             Thermal decomposition behavior and kinetics of aluminized polymer-bonded explosives (PBXs) based on l,3,5,7-tetranitro-1,3,5,7-tetrazocane (HMX) bonded by hydroxyl-terminated polybutadiene (HTPB) and aluminum powder were investigated. Different from the literature, aluminized PBXs have undergone three-steps decomposition measured by thermogravimetry which could be best distinguished by derivative thermogravimetric study. Results revealed that the thermal decomposition behavior has been significantly influenced in the presence of Al and HTPB matrix, especially reducing the thermal stability than that of neat HMX. The reactivity of aluminized PBXs has been rationalized on the basis of dependence of the effective activation energy upon conversion determined via the popular isoconversional methods and compared with peak temperature at maximum reaction rate method. Resulting activation energy dependence obtained for the first stage has been found to be 82.2–231.3 kJ mol                             −1                              in the region of 0.05–0.25 for the slow pyrolysis, followed by a significant variation in the anomalous activation energy with conversion from 446.9 to 1282.8 kJ mol                             −1                              in the region of 0.3–0.6 for the second-stage decomposition of aluminized PBXs. The above-mentioned values are in good agreement with those obtained from the Kissinger method. Thermodynamic parameters for the formation of the activated complex, and critical temperature and self-accelerating for thermal explosion were also determined.                          © 2018, Akadémiai Kiadó, Budapest, Hungary.","2-s2.0-85053699304"
"10.1021/acs.analchem.8b04161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058740238&doi=10.1021%2facs.analchem.8b04161&partnerID=40&md5=168eb60848eb4b974738dd2697bbd400","                             Accurate, sensitive, and selective detection of explosives is of vital importance in antiterrorism and homeland security. Fluorescence sensors are prevalent for sensitive and fast in-field explosive detection but are sometimes compromised by accuracy and stability due to the similar structures of explosives, photobleaching, and complex sample matrixes. Herein, we developed a first bimodal methodology capable of both sensitive in-field fluorescence detection and accurate laboratory mass spectrometric quantification of 2,4,6-trinitrotoluene (TNT) by utilizing the characteristic fluorescent and mass spectrometric response of copper nanoparticles (CuNPs). An excellent selectivity was also realized by involving aptamer recognition. The methodology is capable of detecting TNT at subpart per trillion (PPT) levels, with a detection limit of 0.32 pg mL                             -1                              by inductively coupled plasma mass spectrometry (ICPMS) and 0.17 ng mL                             -1                              by fluorimetry. The signal response was accurate and stable for at least 60 days by ICPMS. Thanks to the biospecificity of the aptamer, this bimodal methodology is potentially applicable to a large panel of explosives.                          Copyright © 2018 American Chemical Society.","2-s2.0-85058740238"
"10.1007/s11419-018-0450-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056322399&doi=10.1007%2fs11419-018-0450-9&partnerID=40&md5=72b1c144380427ef8155150a02fda93b","                             Purpose: This work is performed to determine if there is a potential for the accumulation and potential toxicity of triacetone triperoxide (TATP) in canines. Additional utility of this information may suggest human toxicity and possibly detection of biomarkers, metabolites or intact molecule of those using this material for nefarious reasons. Methods: Liquid chromatography/mass spectrometry of dog liver microsome (DLM) incubation samples of TATP was used to measure substrate depletion. Trapping of electrophilic products was performed using glutathione (GSH) and semicarbazide. Comparisons were made to free hydroperoxides found in methyl ethyl ketone peroxides (MEKP). Results: The non-specific K                             m                              value of 2.2 μM and a V                             max                              of 1.1 nmol/min/mg of protein were determined. Canine recombinant cytochrome P450 (rCYP) 2B11 with human cytochrome b5 was found to catalyze the NADPH-dependent metabolism of TATP into its only phase I metabolite, hydroxy-TATP (TATP-OH). No secondary metabolite(s) or degraded products were detected or trapped from microsomal incubations. MEKP subjected to similar conditions was found to undergo significant metabolism, semicarbazide trapping and rapid oxidation of GSH to GSSG. The synthesized TATP-OH metabolite incubated in DLM progressed three times faster than TATP metabolism with no secondary metabolites found or trapped. Conclusions: TATP does not react as MEKP suggesting that TATP does not ring-open to form hydroperoxides. TATP and TATP-OH compete for the same enzyme, with TATP dominating this competition. Failure to detect additional metabolite(s) suggests they may be too small to detect by our system or bound covalently to a protein or polymer in the incubation reaction.                          © 2018, Japanese Association of Forensic Toxicology and Springer Japan KK, part of Springer Nature.","2-s2.0-85056322399"
"10.1021/acs.cgd.8b01234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055115553&doi=10.1021%2facs.cgd.8b01234&partnerID=40&md5=dfbc17975ed75e292ec2726e7ca1157b","A three-dimensional (3D) anionic Cd-MOF, namely, (Me2NH2)2[Cd(PTC)]·2H2O, assembled by a Cd(II) salt and a planar aromatic core ligand containing tetracarboxylate groups (H4PTC = pyrene-1,3,6,8-tetracarboxylic acid), has been successfully constructed through a solvothermal method. In the structure of the fabricated Cd-PTC, each Cd(II) center links four carboxyl groups, and each PTC4- ligand connects four Cd(II) ions through the deprotonated carboxylate groups in bidentate chelating style, generating a 3D network with one-dimensional rhombic channels. This topology was considered to be a 3D (4,4)-connected pts net. Gas sorption measurements reveal that desolvated Cd-PTC has a strong interaction with CO2 and displays highly selective CO2 capture between the mixed gases CO2/CH4 and CO2/N2. Meanwhile, luminescent studies reveal that Cd-PTC can detect nitroaromatic explosives, especially exhibiting significant sensitivity for 2,4,6-trinitrophenol in DMF solvent. © 2018 American Chemical Society.","2-s2.0-85055115553"
"10.1186/s41935-018-0088-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913527&doi=10.1186%2fs41935-018-0088-0&partnerID=40&md5=23b1386fe5c17231dfc6f5b68e4a3ec8","Background: Generally, material scientist discussing new-fangled nanotechnology research and its conversation turns to the commercial aspects or potential issues around health, safety, and the environment. In recent years, few of them have been shown interest to apply nanotechnology for forensic purposes which are related to societal or community issues. Main text: In forensic science, nanotechnology majorly is applied to develop reactive (‘smart’) materials; micro-chip technology; nanomanipulators; nanoimaging tools for visualization. These advances in forensic technologies have mainly been focused on analytical techniques. These techniques are based on nanomaterials that are able to provide either improved performance over conventional techniques or enable to collect information from a crime scene that would not otherwise have been possible ever. Moreover, some crucial forensic issues such as cost and time effectiveness, wide availability, accuracy, and reliability of results are major concerns in forensic investigation and security. Conclusion: With the help of this review article, an attempt was made to elucidate how nanotechnologies could be crucial in addressing current forensic investigation issues such as collection and analysis of evidence from the crime scene and how these technologies may be helpful in preventive forensic and security measures. © 2018, The Author(s).","2-s2.0-85053913527"
