"DOI","Link","Abstract","EID"
"10.1039/c3cp43454k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876589032&doi=10.1039%2fc3cp43454k&partnerID=40&md5=8f9761a32af7e7944d2740d8200d4fe0","Environmental humidity is an important factor that can influence the sensing performance of a metal oxide. TiO2-(B) in the form of nanowires has been demonstrated to be a promising material for the detection of explosive gases such as 2,4,6-trinitrotoluene (TNT). However, the elimination of cross-sensitivity of the explosive detectors based on TiO2-(B) toward environmental humidity is still a major challenge. It was found that the cross-sensitivity could be effectively modulated when the thin film of TiO 2-(B) nanowires was exposed to ultraviolet (UV) light during the detection of explosives under operating conditions. Such a modulation of sensing responses of TiO2-(B) nanowires to explosives by UV light was attributed to a photocatalytic effect, with which the water adsorbed on the TiO2-(B) nanowire surface was split and therefore the sensor response performance was less affected. It was revealed that the cross-sensitivity could be suppressed up to 51% when exposed to UV light of 365 nm wavelength with an intensity of 40 mW cm-2. This finding proves that the reduction of cross-sensitivity to humidity through UV irradiation is an effective approach that can improve the performance of a sensor based on TiO2-(B) nanowires for the detection of explosive gas. © 2013 The Owner Societies.","2-s2.0-84876589032"
"10.1016/j.sab.2013.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878873727&doi=10.1016%2fj.sab.2013.04.003&partnerID=40&md5=604881de60c7d53fdf09f6e6d7fc68c2","Detection of explosive-contaminated human fingerprints constitutes an analytical challenge of high significance in security issues and in forensic sciences. The use of a laser-induced breakdown spectroscopy (LIBS) sensor working at 31 m distance to the target, fitted with 2D scanning capabilities and designed for capturing spectral information from laser-induced plasmas of fingerprints is presented. Distribution chemical maps based on Na and CN emissions are used to locate and detect chloratite, DNT, TNT, RDX and PETN residues that have been deposited on the surface of aluminum and glass substrates. An effectiveness of 100% on fingerprints detection, regardless the substrate scanned, is reached. Environmental factors that affect the prevalence of the fingerprint LIBS response are discussed. © 2013 Elsevier B.V.","2-s2.0-84878873727"
"10.4028/www.scientific.net/MSF.743-744.397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874135837&doi=10.4028%2fwww.scientific.net%2fMSF.743-744.397&partnerID=40&md5=eebce2627eb689ff3df55fb4044b1d32","Thus, here, by using the sol-gel technique and spin coating technology, a series of mesoporous silica thin films doped by silylated naphthol fluorescence dye were successfully fabricated. By selecting the same surfactant triblock copolymer Pluronic F127 (EO106-PO70-EO106) as structure-directing agent, films with different pore structure and similar aperture size were synthesized under different conditions. The films doping fluorescence dye toward nitro explosive 2, 4, 6-trinitrotoluene (TNT) vapor exhibited rapid response rate and extremely high fluorescent quenching efficiency, close to 96.4 % after 1200 s response. The results clearly showed that pore structure control of mesoporous film was an effective way to improve sensor performance. Mesoporous thin films, with different pore structure, easily to be prepared and owning high sensitivity, could be used as a new alternative of trace explosive detecting material. © (2013) Trans Tech Publications, Switzerland.","2-s2.0-84874135837"
"10.1366/12-06700","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871443801&doi=10.1366%2f12-06700&partnerID=40&md5=6e0993fe1ce2f287a468ed254fe594df","Laser-induced breakdown spectroscopy (LIBS) has shown great promise for applications in chemical, biological, and explosives sensing and has significant potential for real-time standoff detection and analysis. In this study, LIBS emissions were obtained in the mid-infrared (MIR) and longwave infrared (LWIR) spectral regions for potential applications in explosive material sensing. The IR spectroscopy region revealed vibrational and rotational signatures of functional groups in molecules and fragments thereof. The silicon-based detector for conventional ultraviolet-visible LIBS operations was replaced with a mercury- cadmium-telluride detector for MIR-LWIR spectral detection. The IR spectral signature region between 4 and 12 μm was mined for the appearance of MIR and LWIR-LIBS emissions directly indicative of oxygenated breakdown products as well as dissociated, and/or recombined sample molecular fragments. Distinct LWIR-LIBS emission signatures from dissociated-recombination sample molecular fragments between 4 and 12 lm are observed for the first time. © 2012 Society for Applied Spectroscopy.","2-s2.0-84871443801"
"10.1039/c3ta01438j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876549937&doi=10.1039%2fc3ta01438j&partnerID=40&md5=fd995d7c4413a4088d3d5d34fc5b6d43","A hybrid capped mesoporous material, which was selectively opened in the presence of Tetryl and TNT, has been synthesised and used for the fluorogenic recognition of these nitroaromatic explosives. © 2013 The Royal Society of Chemistry.","2-s2.0-84876549937"
"10.1039/c3cc39255d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874586552&doi=10.1039%2fc3cc39255d&partnerID=40&md5=bb61f09912fade428a3753adce34e06d","Based on specific chemical reactions carried out at ambient temperature, an ultrasensitive and chemoselective measurement of both acyclic and cyclic ketone gases, such as acetone (a disease biomarker) and cyclohexanone (a signature chemical emanating from C-4 plastic explosives), in real time was efficiently achieved on QCM chips thin-coated with sensing ionic liquids. © 2013 The Royal Society of Chemistry.","2-s2.0-84874586552"
"10.1016/j.tca.2013.01.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874016516&doi=10.1016%2fj.tca.2013.01.011&partnerID=40&md5=732dd9021b0851e67e0159b2c78c1f53","The thermal behavior and decomposition kinetics of C4-bonded PBXs based on some attractive cyclic nitramines were investigated by means of nonisothermal TG and DSC techniques. It has been shown that only a single decomposition process has been observed for RDX-C4 while an obvious two-step process for mixture of BCHMX-C4 CL-20-C4, and HMX-C4. The onset temperature of the exotherms were observed at 216.3, 238.7, 279.2 and 236.7 °C with the peak temperatures of 235.1, 279.0, 231.2 and 233.7 °C for RDX-C4, BCHMX-C4, HMX-C4 and CL-20-C4, respectively. Their corresponding exothermic decompostion processes were covered by energy changes of 1749, 1938, 1213 and 2639 J g-1, which are lower than that of their pure cyclic nitramines. It was also proved that C4 matrix has significant effect on the activation energy distribution of RDX, BCHMX and CL-20, whose initial autocatalysis effect was inhibited or weakened. With regard to HMX-C4, the activation energy of its initial step is much lower than that of the second step. © 2013 Elsevier B.V.","2-s2.0-84874016516"
"10.1111/j.1556-4029.2012.02211.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872413124&doi=10.1111%2fj.1556-4029.2012.02211.x&partnerID=40&md5=bc2a99d560183a58584651323f18a40b","Pressure-sensitive tape is often used to bind explosive devices. It can become important trace evidence in many cases. Three types of calcium carbonate (heavy, light, and active CaCO3), which were widely used as additives in pressure-sensitive tape substrate, were analyzed with Fourier transform infrared spectroscopy (FTIR) in this study. A Spectrum GX 2000 system with a diamond anvil cell and a deuterated triglycine sulfate detector was employed for IR observation. Background was subtracted for every measurement, and triplicate tests were performed. Differences in positions of main peaks and the corresponding functional groups were investigated. Heavy CaCO3 could be identified from the two absorptions near 873 and 855/cm, while light CaCO3 only has one peak near 873/cm because of the low content of aragonite. Active CaCO3 could be identified from the absorptions in the 2800-2900/cm region because of the existence of organic compounds. Tiny but indicative changes in the 878-853/cm region were found in the spectra of CaCO3 with different content of aragonite and calcite. CaCO3 in pressure-sensitive tape, which cannot be differentiated by scanning electron microscope/energy dispersive X-ray spectrometer and thermal analysis, can be easily identified using FTIR. The findings were successfully applied to three specific explosive cases and would be helpful in finding the possible source of explosive devices in future cases. © 2012 American Academy of Forensic Sciences.","2-s2.0-84872413124"
"10.1016/j.bios.2013.03.076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878235430&doi=10.1016%2fj.bios.2013.03.076&partnerID=40&md5=f0ddec8af78da5a484b4dd9081109650","Ensuring domestic safety from terrorist attack is a daunting challenge because of the wide array of chemical agents that must be screened. A panel of purified fluorescent protein isoforms (FPs) was screened for the ability to detect various explosives, explosive simulants, and toxic agents. In addition to their commonly used visible excitation wavelengths, essentially all FPs can be excited by UV light at 280. nm. Ultraviolet illumination excites electrons in endogenous tryptophan (W) residues, which then relax by Förster Resonance Energy Transfer (FRET) to the chromophore of the FP, and thus the FPs emit with their typical visible spectra. Taking advantage of the fact that tryptophan excitation can be quenched by numerous agents, including nitroaromatics like TNT and nitramines like RDX, it is demonstrated that quenching of visible fluorescence from UV illumination of FPs can be used as the basis for detecting these explosives and explosive degradation products. This work provides the foundation for production of an array of genetically-modified FPs for in vitro biosensors capable of rapid, simultaneous, sensitive and selective detection of a wide range of explosive or toxic agents. © 2013.","2-s2.0-84878235430"
"10.1021/ac303452w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875465367&doi=10.1021%2fac303452w&partnerID=40&md5=c86ed36a76b999137ffa395a726814b0","In this work, the combined use of desorption by a continuous wave near-infrared diode laser and ionization by a dielectric barrier discharge-based probe (laser desorption dielectric barrier discharge ionization mass spectrometry (LD-DBDI-MS)) is presented as an ambient ionization method for the mass spectrometric detection of nonvolatile chemicals on surfaces. A separation of desorption and ionization processes could be verified. The use of the diode laser is motivated by its low cost, ease of use, and small size. To achieve an efficient desorption, the glass substrates are coated at the back side with a black point (target point, where the sample is deposited) in order to absorb the energy offered by the diode laser radiation. Subsequent ionization is accomplished by a helium plasmajet generated in the dielectric barrier discharge source. Examples on the application of this approach are shown in both positive and negative ionization modes. A wide variety of multiclass species with low vapor pressure were tested including pesticides, pharmaceuticals and explosives (reserpine, roxithromycin, propazine, prochloraz, spinosad, ampicillin, dicloxacillin, enrofloxacin, tetracycline, oxytetracycline, erythromycin, spinosad, cyclo-1,3,5,7-tetramethylene tetranitrate (HMX), and cyclo-1,3,5-trimethylene trinitramine (RDX)). A comparative evaluation revealed that the use of the laser is advantageous, compared to just heating the substrate surface. © 2013 American Chemical Society.","2-s2.0-84875465367"
"10.1007/s00723-012-0330-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870348063&doi=10.1007%2fs00723-012-0330-0&partnerID=40&md5=7b378f59d7108d6290de70ad1ac91352","The nuclear quadrupole resonance (NQR) method has been applied to ammonium nitrate (AN)-based explosives, ANFO and REOGEL+, to find an optimized multi-pulse technique for effective detection. The relaxation parameters and signal intensities for nitrogen-14 lines of these substances were measured. The experimental results of applying the proposed multi-pulse technique in these samples are presented and convincingly demonstrate a path toward efficient detection. A detection using sequences of this character could be achieved over real-world scan volumes for screening of goods. It was proven that the cross-polarization technique can significantly enhance the NQR signal for AN-based explosives. © 2012 Springer-Verlag.","2-s2.0-84870348063"
"10.1117/12.2005695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875762616&doi=10.1117%2f12.2005695&partnerID=40&md5=2a311755304c9595350082caa10ad29b","We report standoff detection of explosives using quantum cascade laser (QCL) and photoacoustic technique. In our experiment, a QCL with emission wavelength near 7.35 μm was used and operated at pulsed mode. The output light was focused on Trinitrotoluene (TNT) sample in its powder form. Photoacoustic signals were generated and detected by an ultra-sensitive low-noise microphone with one inch diameter. A detection distance up to 8 inches was obtained using the microphone alone. With the increasing detection distance the measured photoacoustic signal not only decayed in amplitude but also delayed in phase, which clearly verified the source location. To further increase the detection distance, a parabolic sound reflector was used for effective sound collection. With the help of the sound reflector, standoff photoacoustic detection of TNT with distance of 8 feet was demonstrated. © 2013 SPIE.","2-s2.0-84875762616"
"10.1007/s00216-012-6553-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877155988&doi=10.1007%2fs00216-012-6553-y&partnerID=40&md5=8d63f82e9b77c9235c0b9a1dbceb8b23","New methods for determination of explosive substances as, for example, 2,4,6-trinitrotoluene (TNT), in a rapid way and at low cost are highly required. An electrochemical platform has been here developed with good characteristics of low dimension, fast response, low cost, and high selectivity. It is based on a commercially available screen printed cell with graphite ink working and auxiliary electrodes and a silver ink quasi-reference electrode. The whole cell is covered with a thick layer of cation exchanging acrylic polymer molecularly imprinted with 2,4,6-trinitrotoluene. The polymeric layer acts at the same time as electrolytic medium and selective receptor. It has been demonstrated that, in this medium, 2,4,6-trinitrotoluene is electroactive at graphite electrode, being reduced by a non-reversible reaction. The peak current (differential pulse voltammogram) is proportional to TNT concentration with limit of detection for TNT around 5 × 10-7 M and linearity range up to 2 × 10-5 M. The selectivity for TNT relative to other reducible compounds as, for example, nitroaromatic derivatives, and to other possible interfering substances, as negatively charged ions, is good. Measurements can be performed in not de-aerated solution and in small volumes (20 μl), so that the proposed platform is very promising for in situ determinations. [Figure not available: see fulltext.] © 2012 Springer-Verlag Berlin Heidelberg.","2-s2.0-84877155988"
"10.1117/12.974518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875746197&doi=10.1117%2f12.974518&partnerID=40&md5=fa1e64bd1aa9014ec02b4de95e67d7dd","At the Diagnostic and Metrology Laboratory (ENEA) is under development a stand-off apparatus for trace detection of explosive compounds. The system is based on the Raman technique due to the high discrimination capabilities. All the optoelectronics components of the apparatus have been carefully designed as well as their optical matching. The main goal will be to detect low trace components within the respect of the eye safe regulation. © 2012 SPIE.","2-s2.0-84875746197"
"10.1039/c3cc43202e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879474747&doi=10.1039%2fc3cc43202e&partnerID=40&md5=21addf091a11769a5e1181814e54d28a","A novel sensing material based on pyrene doped polyethersulfone worm-like structured thin film is developed using a facile technique for detection of nitroaromatic explosive vapours. The formation of π–π stacking in the thin fluorescent film allows a highly sensitive fluorescence quenching which is detectable by the naked eye in a response time of a few seconds. © 2013 The Royal Society of Chemistry.","2-s2.0-84879474747"
"10.1016/j.sab.2012.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873296120&doi=10.1016%2fj.sab.2012.11.002&partnerID=40&md5=4078a24a14e3c9047552378e5ed9c22c","We present our results from the laser induced breakdown spectroscopic studies of 5-Nitro-2,4-dihydro-3H-1,2,4-triazol-3-one (NTO), Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine (HMX), and 1,3,5- Trinitroperhydro-1,3,5-triazine (RDX) investigated using nanosecond and femtosecond pulses. The presence of C, CN peaks in the spectra, signatures of high energy materials, was confirmed and persistence of emissions has been measured. Some of the Nitrogen peaks in fs LIBS spectra were found to be lower in magnitude (after normalization with N 868.60 nm peak) compared to the ns LIBS spectra. The presence of an additional CN peak in the fs spectra was identified for all samples. The ratio of CN peaks (388.28 nm, 387.08 nm, 386.16 nm) to C peak (247.82 nm), recorded with similar fluences, was discovered to be stronger in the fs case. Some of the possible mechanisms ensuing from our studies towards discrimination of such materials are outlined. © 2012 Elsevier B.V.","2-s2.0-84873296120"
