"DOI","Link","Abstract","EID"
"10.1016/j.cej.2018.06.051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048729581&doi=10.1016%2fj.cej.2018.06.051&partnerID=40&md5=0a046d544f732df174ad2eeaf79f86d2","In the domain of energetic nanomaterials, more specifically nano-sized explosives and oxidizers, many small scale production methods have been explored up to now. So far only limited attempts have been made to scale up the production to tens or maximally a few hunderds of grams. This paper provides a review of these small scale production methods as well as characterization techniques for nanometric explosives and oxidizers. As a result of the limited scale-up, the application of energetic nanomaterials in typical propellant and explosive formulations is currently very limited. This might be caused by the fact that a clear and commonly shared view on which energetic nanomaterials and production processes it would be economically beneficial and feasible to invest in is lacking at the moment. Furthermore, a considerable number of technical challenges can be expected regarding the processing of energetic nanomaterials on a composition level. To manage these challenges, this review proposes several technical solutions which may contribute to a better understanding of the benefits, risks and costs involved in the use and scale-up of energetic nanomaterials and, if considered economically feasible, a more widespread application of these nanomaterials in the defense and space domains. © 2018 Elsevier B.V.","2-s2.0-85048729581"
"10.1002/zaac.201800183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053057378&doi=10.1002%2fzaac.201800183&partnerID=40&md5=6e64e08263232d7f1e6e8ea532dfa7fd","TEX is a caged, nitramine type explosive material. To envisage the response of its bonds against stretching, an inert atom, helium, is doped into interior cavity of TEX molecule. Density functional theory at the level of B3LYP/6-31++G(d,p) was employed to investigate some physicochemical and quantum chemical properties of the helium-doped TEX (He@TEX) and compared with TEX and TEX+He composite systems. The result of helium doping caused swelling of TEX cage but no bond rupture occurred. The doped helium atom acquired positive charge. © 2018 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85053057378"
"10.1016/j.jhazmat.2018.10.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055659658&doi=10.1016%2fj.jhazmat.2018.10.048&partnerID=40&md5=714842577f81eaceabde2e9ccd7187d1","Ammonium nitrate (AN) is a commonly-used industrial raw material in industrial explosives and fertilizers areas. However, as an energetic material, its danger exists during the production, transportation, and storage, resulting in a large number of accidents involving personal injury and property loss. To obtain the accurate kinetic triplet parameters of AN thermal decomposition, a series of thermogravimetry analysis (TGA) experiments was conducted with four different heating rates. Activation energies were calculated by different isoconversional methods Then the kinetic triplet of AN pyrolysis was optimized using a combination of experimental and simulant methods. Combined with the traditional model-free and model-fitting approaches, the experimental kinetic model for AN pyrolysis was optimized and then reconstructed. Through the pyrolysis reaction of AN, a reliable methodology for processing TGA data of hazardous material is proposed in the paper, and the kinetic parameters can be accurately obtained by using such a kinetics method. © 2018 Elsevier B.V.","2-s2.0-85055659658"
"10.1016/j.dt.2018.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048407932&doi=10.1016%2fj.dt.2018.06.001&partnerID=40&md5=46cdfe330f7fee114a1b2e14e2dfa6b5","Fluorine containing oxidizers, primarily polymers, are extensively used in pyrotechnic compositions. Fluorinated oxidizers are less explored for metalized propellants and explosives despite a potential advantage of substantial heat release combined with gaseous combustion products. This review summarizes different types of fluorinated oxidizers used in energetic formulations or of potential interest for such systems, including gases, polymers, and inorganic compounds. Types of energetic formulations employing metals and fluoropolymers are discussed in more detail, including methods used to prepare composites and resulting salient features of the obtained materials. Laboratory experiments characterizing such materials, in particular, electron microscopy and thermal analysis, are discussed, showing characteristic morphologies and reaction sequences observed in different metal-fluorinated oxidizer composites. Striking similarities are noted in reaction sequences for diverse compositions hinting at possible similarities in the respective reaction mechanisms. Experiments probing ignition and combustion of metal-fluorinated oxidizer composites in laboratory conditions are also reviewed, including impact, flash heating and shock ignition. Finally, some practical performance tests for energetic formulations are described following by a brief discussion of the reaction mechanisms expected to govern ignition and combustion in various metal-fluorinated oxidizer composites. The conclusions are combined with recommendation for future research in the area of reactive metal-fluorinated oxidizer composites. © 2018","2-s2.0-85048407932"
"10.1063/1.5044958","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049808288&doi=10.1063%2f1.5044958&partnerID=40&md5=989b0256dd3c6d6d1703b305722f09ec","The reaction kinetics of aluminum and other metals in detonations has long been studied with the goal to obtain full enthalpy energy of oxidation at early timeframes. This requires oxidation kinetics to occur at the same rate as explosive CHNO reactions. While the literature claims some success with model formulations, few fielded formulations obtain such performance due to competing carbon oxidation of the inert formulation binder ingredients. Moreover, from gas analysis data in detonation calorimetry, it is hypothesized that high pressure/high temperature gas equilibrium concentrations are one of some factors that play a role in obtaining early reactivity of metals in the detonation. The ability to ascertain the extent and rate of aluminum oxidation, as well as other inorganic additives, in early timeframes of a detonation are compared between cylinder expansion, detonation calorimetry, and emission spectroscopy. © 2018 U.S. Government.","2-s2.0-85049808288"
"10.1002/prep.201800253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060235542&doi=10.1002%2fprep.201800253&partnerID=40&md5=5dfdb4394b1c2544d2980b9514349dd0","                             This paper reviews the production, synthesis, crystallography, particle morphology and spectroscopy of the insensitive high explosive nitroguanidine, (NGu, CH                             4                             N                             4                             O                             2                             ), CAS-No: [556-88-7] and its isotopologues [                             2                             D                             4                             ]-NGu and [                             15                             N                             4                             ]-NGu]. When compared with standard insensitive high explosives such as 1,3,5-triamino-2,4,6-trinitrobenzene (TATB), 1,1-diamino-2,2-dinitroethylene (FOX-7) and N-guanylurea dinitramide (FOX-12), Nitroguanidine proves to be the least sensitive. The review gives 170 references to the public domain. For Part II see ref. [1].                          © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85060235542"
"10.1007/s10973-018-7730-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053699304&doi=10.1007%2fs10973-018-7730-9&partnerID=40&md5=2c8b4a612b0a87fd08a1b801178d2af9","                             Thermal decomposition behavior and kinetics of aluminized polymer-bonded explosives (PBXs) based on l,3,5,7-tetranitro-1,3,5,7-tetrazocane (HMX) bonded by hydroxyl-terminated polybutadiene (HTPB) and aluminum powder were investigated. Different from the literature, aluminized PBXs have undergone three-steps decomposition measured by thermogravimetry which could be best distinguished by derivative thermogravimetric study. Results revealed that the thermal decomposition behavior has been significantly influenced in the presence of Al and HTPB matrix, especially reducing the thermal stability than that of neat HMX. The reactivity of aluminized PBXs has been rationalized on the basis of dependence of the effective activation energy upon conversion determined via the popular isoconversional methods and compared with peak temperature at maximum reaction rate method. Resulting activation energy dependence obtained for the first stage has been found to be 82.2–231.3 kJ mol                             −1                              in the region of 0.05–0.25 for the slow pyrolysis, followed by a significant variation in the anomalous activation energy with conversion from 446.9 to 1282.8 kJ mol                             −1                              in the region of 0.3–0.6 for the second-stage decomposition of aluminized PBXs. The above-mentioned values are in good agreement with those obtained from the Kissinger method. Thermodynamic parameters for the formation of the activated complex, and critical temperature and self-accelerating for thermal explosion were also determined.                          © 2018, Akadémiai Kiadó, Budapest, Hungary.","2-s2.0-85053699304"
"10.1016/B978-0-12-409547-2.14458-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079080705&doi=10.1016%2fB978-0-12-409547-2.14458-0&partnerID=40&md5=49dd25cb775cd5a4f4f4efd4f1e1ae28","The analysis of explosives covers a wide range of materials, presumptive tests, and instrumental analysis. An explosives analyst must be capable of identifying inorganic and organic materials, intact explosives, and their post-blast residues. The article discusses the chemical composition of explosives, discusses low (deflagrating) vs. high (detonating) explosives, and highlights the various instrumental methods for their analysis. Methods include spectroscopy (e.g., infrared), chromatography (e.g., gas, liquid, and ion exchange), inorganic and elemental analysis (e.g., x-ray powder diffraction and x-ray fluorescence), and mass spectrometry. © 2019 Elsevier Ltd All rights reserved.","2-s2.0-85079080705"
"10.1016/j.jhazmat.2018.12.110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059819983&doi=10.1016%2fj.jhazmat.2018.12.110&partnerID=40&md5=b9e8bb133dbef689870e6bedbeb0454f","Erythritol tetranitrate (ETN) is a well-studied homemade explosive (HME), which is known for its ability to be melt-cast at a fairly low temperature. We have observed dramatically increased handling sensitivity of ETN in the molten state, using temperature controlled drop-weight impact sensitivity measurements. Impact testing was performed using ERL Type 12 drop hammer equipment using a 2.5 kg weight, a 0.8 kg striker, an anvil and sound detection equipment. Most experiments were performed in the absence of standard grit paper, due to the elevated temperature measurements with a liquid. At room temperature, ETN exhibited an impact sensitivity of 14.7 ± 3.4 cm, which changed to 1.0 ± 0.6 cm in the liquid state at 65 °C. The change in sensitivity in the liquid state was found to be reversible upon solidification, and did not appear to correlate with temperature. Control experiments were performed in the same setup using standard explosives pentaerythritol tetranitrate (PETN) and triacetone triperoxide (TATP). This is the most sensitive material that we have been able to measure using our instrumentation, and indicates that ETN be handled with extreme caution during the melt-casting process. © 2019 The Authors","2-s2.0-85059819983"
"10.1016/j.tca.2018.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050153874&doi=10.1016%2fj.tca.2018.07.010&partnerID=40&md5=dccb447e40f69950000e39f9be018039","1,3,7,9-tetranitrodibenzo-1,3a,4,6a-tetraazapentalen (z-TACOT) is a thermostable compound which exhibits low-sensitivity to external stimuli. At elevated temperature it undergoes thermal decomposition. Thermal properties and safety of z-TACOT use in terms of the heat-explosion hazard were examined. The obtained kinetic parameters of the decomposition reaction and thermal capacity of z-TACOT were used to determine the maximum safe temperature of technological processes which involve z-TACOT. The temperature is 266 °C. Based on the attained safety parameters z-TACOT can be classified as a non-reactive, stable compound which does not exhibit dangerous behaviour in the Koenen test. © 2018 Elsevier B.V.","2-s2.0-85050153874"
"10.1016/j.tca.2018.06.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048827709&doi=10.1016%2fj.tca.2018.06.006&partnerID=40&md5=ef12a1662b3a4e4d0544f7d63daa7401","The thermal behavior and decomposition kinetics of a melt cast composition based on mixture of bicyclic nitramine, cis-1,3,4,6-tetranitrooctahydroimidazo-[4,5-d]imidazole (BCHMX) and insensitive explosive, 2,4,6-trinitrotoluene (TNT) (60/40 by wt %) have been investigated. This behavior was studied by non-isothermal TG and DSC techniques and the decomposition kinetics were determined by the isoconversional methods named Kissinger and modified Kissinger-Akahira-Sunose (KAS). For comparison, the traditional TNT casted compositions based on 1,3,5-trinitro-1,3,5-triazinane (RDX) named composition B and β-1,3,5,7-tetranitro-1,3,5,7-tetrazocane (β-HMX) were studied. Also Vacuum Stability Test (VST) was used isothermally at 120 °C for six hours to determine the specific rate constants. Despite of the volatility of TNT, the obtained results showed that the reactivity of the studied cyclic nitramines in mixtures was increased in the order HMX < BCHMX < RDX, because of their incorporation into the melted TNT (acidic solvent). The kinetic compensation effect and outputs of the Vacuum Stability Test clearly exemplify this reactivity. Nevertheless, taking into consideration the recently published facts about this composition and its application in practice, the mixture is a promising composition which has high relative explosive strength compared with the other studied compositions. © 2018 Elsevier B.V.","2-s2.0-85048827709"
"10.2351/1.5040606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048637999&doi=10.2351%2f1.5040606&partnerID=40&md5=da64f83d2cb76be2ebfe0bd9305ba3cc","This work analyzes the fluidic dynamics of the particle extraction function of a nozzle used for the detection of explosives in simulation studies. The nozzle shape with inlet and outlet gas connection is able to extract particles generated by the laser drilling process. Drilling dependent parameters such as the diameter of the generated particles, initial particle velocity, and drilling hole depth are investigated in terms of the residence time of these particles within the extraction nozzle. Besides these, the performance of an applied inlet and outlet gas flow is examined. © 2018 Laser Institute of America.","2-s2.0-85048637999"
"10.1002/prep.201800215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055934143&doi=10.1002%2fprep.201800215&partnerID=40&md5=f309cd7bf7cac8bd69cb190c96adf086","The high-pressure behavior of 3,3′-bis-oxadiazole-5,5′-bis-methylene dinitrate (BODN) was studied at room temperature to 25 GPa by Raman spectroscopy and powder X-ray diffraction. The Raman spectra, powder patterns, and calculated unit-cell volumes at selected pressures show qualitative agreement with first-principles density function theory calculations. Over this pressure range, no evidence of polymorphism was observed which suggests that this energetic material can be formulated without the concern of forming lower-density phases at elevated pressures. Vibrational measurements suggest a reversible deformation of the C−C linkage between the oxadiazole rings with increased pressure. © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85055934143"
"10.1002/prep.201800046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054639704&doi=10.1002%2fprep.201800046&partnerID=40&md5=79870c105f8f71ff81dda3fc10049bd6","Several industrial- and research-type hydroxyl-terminated polybutadiene (HTPB) composite solid rocket propellants, containing dihydroxylammonium 5,5′-bistetrazole-1,1′-diolate (TKX-50) particles and, featuring the same nominal composition, were prepared. The energetic properties of composite propellants containing different mass fractions of TKX-50 particles were theoretically computed and experimentally evaluated. The effects of different mass fractions of TKX-50 on the rheological properties of both TKX-50/HTPB binder slurries and AP/HTPB/Al propellant slurries were investigated. The strand burning rates, the associated combustion flame structures, and the hazardous properties of the resulting propellants were experimentally analyzed. All of the properties mentioned above were also compared to those of the reference propellant without TKX-50. The results show that the prepared TKX-50 particles can sufficiently be dispersed in the HTPB binder plasticized by di-2-etylhexyl sebacate (DOS). The propellant compositions containing different mass fractions of TKX-50 are insensitive to impact and friction, differentlyfrom the reference propellant without TKX-50. Moreover, over the explored pressure range, TKX-50 can affect the combustion behavior and decrease the burning rate as well as pressure exponent of composite solid propellants compared with the reference composition. © 2018 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85054639704"
"10.1002/prep.201800299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061426028&doi=10.1002%2fprep.201800299&partnerID=40&md5=79b856fd7757379f20f097badd734c1a","                             The mechanical sensitivity of TKX-50 under different preparation conditions and its preparation process to explosive samples were examined. The detonation properties of TKX-50 based samples were determined. The results show that the column density can reach 1.80-1.81 g cm                             −3                              under the specific pressure of 3000. Different column diameters with different detonation velocities show the obvious scale effect of TKX-50 based explosives. The critical initiation pressure of TKX-50 based explosives is much higher than HMX and CL-20 based explosives, which means a much lower shock sensitivity. The determined explosion heat value of TKX-50 based explosiveis 4650 J g                             −1                             , which is also much lower than HMX and CL-20 based explosives.                          © 2019 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","2-s2.0-85061426028"
"10.1039/C8RA08462A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060116748&doi=10.1039%2fC8RA08462A&partnerID=40&md5=235210406ccd377e30261564462be5e7","                             Herein we demonstrate the synthesis of Ag-Cu alloy NPs through a consecutive two-step process; laser ablation followed by laser irradiation. Initially, pure Ag and Cu NPs were produced individually using the laser ablation in liquid technique (with ∼50 femtosecond pulses at 800 nm) which was followed by laser irradiation of the mixed Ag and Cu NPs in equal volume. These Ag, Cu, and Ag-Cu NPs were characterised by UV-visible absorption, HRTEM and XRD techniques. The alloy formation was confirmed by the presence of a single surface plasmon resonance peak in absorption spectra and elemental mapping using FESEM techniques. Furthermore, the results from surface enhanced Raman scattering (SERS) studies performed for the methylene blue (MB) molecule suggested that Ag-Cu alloy NPs demonstrate a higher enhancement factor (EF) compared to pure Ag/Cu NPs. Additionally, SERS studies of Ag-Cu alloy NPs were implemented for the detection of explosive molecules such as picric acid (PA-5 μM), ammonium nitrate (AN-5 μM) and the dye molecule methylene blue (MB-5 nM). These alloy NPs exhibited superiority in the detection of various analyte molecules with good reproducibility and high sensitivity with EFs in the range of 10                             4                              to 10                             7                             .                          © The Royal Society of Chemistry.","2-s2.0-85060116748"
"10.1016/j.scitotenv.2018.12.160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058957960&doi=10.1016%2fj.scitotenv.2018.12.160&partnerID=40&md5=43605395dbbea3fba9762feb8492216a","Trace sensing of explosive vapours is a method in humanitarian demining and Improvised Explosive Device (IED) detection that has received increasing attention recently, since accurate, fast, and reliable chemical detection is highly important for threat identification. However, trace molecule sampling in the field can be extremely difficult due to factors including weather, locale, and very low vapour pressure of the explosive. Preconcentration of target molecules onto a substrate can provide a method to collect higher amounts of analyte for analysis. We used the commercial fluoropolymer Aflas as a preconcentrator material to sorb explosive molecules to the surface, allowing subsequent detection of the explosives via the luminescence quenching response from the organic polymer Super Yellow. The preconcentration effect of Aflas was confirmed and characterised with 2,4-DNT, prior to field sampling being conducted at a test minefield in Croatia by placing preconcentration strips in the entrance of beehives, where honeybees have collected explosive materials during free-flying. In this work we show for the first time a method for confirmation of landmines combining honeybee colonies containing a preconcentration material and subsequent monitoring of luminescence quenching. © 2018 Elsevier B.V.","2-s2.0-85058957960"
