"DOI","Link","Abstract","EID"
"10.3390/s130607570","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879030710&doi=10.3390%2fs130607570&partnerID=40&md5=6b23c39447faf5726ad1120bbca14e76","This article presents design issues of high-sensitive laser absorption spectroscopy systems for nitrogen oxides (NOx) detection. Examples of our systems and their investigation results are also described. The constructed systems use one of the most sensitive methods, cavity enhanced absorption spectroscopy (CEAS). They operate at different wavelength ranges using a blue-violet laser diode (410 nm) as well as quantum cascade lasers (5.27 μ m and 4.53 μm). Each of them is configured as a one or two channel measurement device using, e.g., time division multiplexing and averaging. During the testing procedure, the main performance features such as detection limits and measurements uncertainties have been determined. The obtained results are 1 ppb NO2, 75 ppb NO and 45 ppb N2O. For all systems, the uncertainty of concentration measurements does not exceed a value of 13%. Some experiments with explosives are also discussed. A setup equipped with a concentrator of explosives vapours was used. The detection method is based either on the reaction of the sensors to the nitrogen oxides directly emitted by the explosives or on the reaction to the nitrogen oxides produced during thermal decomposition of explosive vapours. For TNT, PETN, RDX and HMX a detection limit better than 1 ng has been achieved. © 2013 by the authors; licensee MDPI, Basel, Switzerland.","2-s2.0-84879030710"
"10.1016/j.elstat.2012.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871783502&doi=10.1016%2fj.elstat.2012.10.002&partnerID=40&md5=7882996270c3edd10b22717ca49e0ce6","Composite energetic material response to electrical stimuli was investigated and a correlation between electrical conductivity and ignition sensitivity was examined. The composites consisted of micrometer particle aluminum combined with another metal, metal oxide, or fluoropolymer. Of the nine tested mixtures, aluminum (Al) with copper oxide (CuO) was the only mixture to ignite by electrostatic discharge. Under the loose powder conditions of these experiments, the Al-CuO minimum ignition energy (MIE) is 25. mJ and exhibited an electrical conductivity two orders of magnitude higher than the next composite. This study showed a similar trend in MIE for ignition triggered by a discharged spark compared with a thermal hot wire source. © 2012 Elsevier B.V.","2-s2.0-84871783502"
"10.1021/ac302758n","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878632987&doi=10.1021%2fac302758n&partnerID=40&md5=810c24de304b81ac9c650488b55b76e7","It is of increasing importance to understand how explosive particles adhere to surfaces in order to understand how to remove them for detection in airport or other security settings. In this study, adhesion forces between royal demolition explosive (cyclotrimethylenetrinitramine) (RDX), pentaerythritol tetranitrate (PETN), and trinitrotoluene (TNT) in their crystalline forms and aluminum coupons with three finishes, acrylic melamine (clear coating), polyester acrylic melamine (white coating) automotive finishes, and a green military-grade finish, were measured and modeled. The force measurements were performed using the atomic force microscopy (AFM)-based colloidal probe microscopy (CPM) method. Explosive particles were mounted on AFM cantilevers and repeatedly brought in and out of contact with the surfaces of interest while the required force needed to pull out of contact was recorded. An existing Matlab-based simulator was used to describe the observed adhesion force distributions, with excellent agreement. In these simulations, the measured topographies of the interacting surfaces were considered, although the geometries were approximated. The simulations were performed using a van der Waals force-based adhesion model and a composite effective Hamaker constant. It was determined that certain combinations of roughness on the interacting surfaces led to preferred particle-substrate orientations that produced extreme adhesion forces. © 2013 American Chemical Society.","2-s2.0-84878632987"
"10.1039/c3an00555k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881127718&doi=10.1039%2fc3an00555k&partnerID=40&md5=8528252902557dd197dd8ac66f1f423d","A platform consisting of a halogen lamp, a low temperature plasma (LTP) probe, and a miniature rectilinear ion trap mass spectrometer (RIT-MS) has been constructed and evaluated to detect organic and inorganic explosives on solid surfaces. This platform features two attractive characteristics: high sensitivity for the explosives with low volatility, and rapid analysis speed for the explosives on large surface areas. With non-contact heating by the halogen lamp, the signal intensities for the explosives with relatively high volatility were improved by over an order of magnitude, compared to those obtained at room temperature; and even more, the explosives with low volatility, which could hardly be detected at room temperature, were able to be readily identified. The limits of detection (LODs) of the selected explosives were all at the picogram level (e.g., 10 pg and 20 pg for TNT and RDX, respectively) with a heating time of 3 s. Using manual surface swabbing, the analysis of explosives on a large surface area (7.5 cm × 2.5 cm) was accomplished within 10 s, and an acceptable sensitivity could be acquired; additionally, inorganic explosives (black powder and firecracker) were successfully detected. Without any sample pretreatment, the platform was used to analyze the wastewater from an explosives factory, confirming the existence of 2,4,6-trinitrotoluene (TNT), 2,4-dinitrotoluene (2,4-DNT), and 2,6-dinitrotoluene (2,6-DNT), and the concentration of TNT was determined to be 5 ng mL-1. All these results indicated that the proposed platform was a promising technique for security monitoring and environmental analysis. ©  The Royal Society of Chemistry.","2-s2.0-84881127718"
"10.1007/s11051-013-1614-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876161993&doi=10.1007%2fs11051-013-1614-5&partnerID=40&md5=9545639b466d0dd02b8b556411f418b9","Carbon-coated copper (Cu@C) nanoparticles with a core-shell structure were prepared by detonation decomposition of energetic Cu ion doped sol-gel explosive precursors. The composite nanoparticles were characterized by X-ray diffraction, scanning electron microscopy, transmission electron microscopy (TEM), high resolution TEM, energy dispersive X-ray spectroscopy, and Raman spectroscopy, respectively. The results indicate that the as-obtained core-shell structure Cu@C nanoparticles are with diameter about 10-40 nm. The composite nanoparticles are composed of face-centered cubic-Cu and the amorphous/graphitic carbon coating shells. The thermal stability of the obtained samples was studied by a difference scanning calorimetry-thermogravimetric analyzer. By varying the composition of initial mixtures that contain Cu ion explosive precursors, the different size and chemical composition of composite nanoparticles are shown in this study. The growth mechanism of Cu@C was also briefly discussed. © 2013 Springer Science+Business Media Dordrecht.","2-s2.0-84876161993"
"10.1016/j.vibspec.2012.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880472730&doi=10.1016%2fj.vibspec.2012.10.003&partnerID=40&md5=ec8b17f4ff620209cba680c3ff8e8efe","Calculations are presented of ground state resonance structure at THz frequencies for molecular clusters of the high explosive RDX using density functional theory (DFT). The spectral features of this resonance structure are due to coupling of resonance modes for ground state excitation. In particular, the coupling among ground state resonance modes provides a reasonable molecular level interpretation of spectral features associated with THz excitation of molecular clusters. THz excitation is associated with frequencies that are characteristically perturbative to molecular electronic states, in contrast to frequencies that can induce appreciable electronic state transition. Owing to this characteristic of THz excitation, one is able to make a direct association between local oscillations about ground-state minima of molecules, either isolated or comprising a cluster, and THz excitation spectra. The DFT software GAUSSIAN was used for the calculations of ground state resonance structure presented here. © 2012 Elsevier B.V. All rights reserved.","2-s2.0-84880472730"
"10.1016/j.chroma.2013.02.047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875550616&doi=10.1016%2fj.chroma.2013.02.047&partnerID=40&md5=3991aa3c6172a86c1f5c7d46093a5753","In previous work, dynamic headspace vapor collection on short, porous layer open tubular (PLOT) capillary columns maintained at low temperature was introduced. In this paper, that metrology is extended with the introduction of a small in situ pyrolysis platform that provides for rapid heating and rapid vapor capture for a wide variety of samples. The new approach is referred to as pyro-PLOT-cryo. The pyrolysis platform is made from two small copper lead wires that hold a basket formed from small diameter, high resistance stainless steel or NiCr wire. The basket is formed to accept a small sample, the mass of which can typically range from 0.2 to 0.05. mg. The pyrolysis is performed by use of a resistor capacitor circuit of the type used in spot welders. We have provided examples of the application of this technique with the analysis of facial cosmetics, plastic explosives, organometallic gasoline additives, polymers, and in micro scale chemical reactions. Additional modifications and future work are also discussed. © 2013.","2-s2.0-84875550616"
"10.1021/jp312492v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880826216&doi=10.1021%2fjp312492v&partnerID=40&md5=bc8c8f690632628912ca1d45f6b53fb2","Time dependent density function theory (TD-DFT) has been utilized to calculate the excitation energies and oscillator strengths of six common explosives: RDX (1,3,5-trinitroperhydro-1,3,5-triazine), β-HMX (octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine), TATP (triacetone triperoxide), HMTD (hexamethylene triperoxide diamine), TNT (2,4,6- trinitrotoluene), and PETN (pentaerythritol tetranitrate). The results were compared to experimental UV-vis absorption spectra collected in acetonitrile. Four computational methods were tested including: B3LYP, CAM-B3LYP, ωB97XD, and PBE0. PBE0 outperforms the other methods tested. Basis set effects on the electronic energies and oscillator strengths were evaluated with 6-31G(d), 6-31+G(d), 6-31+G(d,p), and 6-311+G(d,p). The minimal basis set required was 6-31+G(d); however, additional calculations were performed with 6-311+G(d,p). For each molecule studied, the natural transition orbitals (NTOs) were reported for the most prominent singlet excitations. The TD-DFT results have been combined with the IPv calculated by CBS-QB3 to construct energy level diagrams for the six compounds. The results suggest optimization approaches for fluorescence based detection methods for these explosives by guiding materials selections for optimal band alignment between fluorescent probe and explosive analyte. Also, the role of the TNT Meisenheimer complex formation and the resulting electronic structure thereof on of the quenching mechanism of II-VI semiconductors is discussed. © 2013 American Chemical Society.","2-s2.0-84880826216"
"10.1016/j.jssc.2013.01.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873425472&doi=10.1016%2fj.jssc.2013.01.014&partnerID=40&md5=90a99d25fb6c584f0b9928055e8b2a06","An energetic lead(II) coordination polymer based on the ligand ANPyO has been synthesized and its crystal structure has been got. The polymer was characterized by FT-IR spectroscopy, elemental analysis, DSC and TG-DTG technologies. Thermal analysis shows that there are one endothermic process and two exothermic decomposition stages in the temperature range of 50-600 °C with final residues 57.09%. The non-isothermal kinetic has also been studied on the main exothermic decomposition using the Kissinger's and Ozawa-Doyle's methods, the apparent activation energy is calculated as 195.2 KJ/mol. Furthermore, DSC measurements show that the polymer has significant catalytic effect on the thermal decomposition of ammonium perchlorate. © 2013 Elsevier Inc.","2-s2.0-84873425472"
"10.1007/s10973-012-2788-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880508826&doi=10.1007%2fs10973-012-2788-2&partnerID=40&md5=d3b2f7be434310a1074e7a8755ca8943","Acetone, hydrogen peroxide (H2O2), and sulfuric acid (H2SO4) are easily to produce triacetone triperoxide (TATP), which is an organic peroxide and a hazardous material. The aim of this study was to analyze the thermal hazard of various fire-extinguishing reagents mixed with TATP. Various functions of fire-extinguishing reagents may have different extent of reactions with TATP. Differential scanning calorimetry (DSC) and thermogravimetric analyzer (TG) were used to detect the thermal hazard and to evaluate the effect of fire-extinguishing reagents mixed with TATP under fire condition. TATP decomposed rapidly and final decomposition was calculated before 200 C. Therefore, heat of decomposition (ΔH d) of TATP was evaluated to be 2,500 J g-1 by DSC under 2 C min-1 of heating rate. H2O2, acetone, and H2SO 4 should not be mixed in a wastewater drum. TATP decomposed at 50 C by DSC using O2 of reaction gas that is an exothermic reaction and can decompose a large amount of heat. Therefore, TATP was applied to assess thermal pyrolysis by DSC employing N2 of reaction gas that can analyze an endothermic reaction. Mass loss percentage of TATP was evaluated to be 100 % when the ambient temperature exceeds 110 C by TG using O2 or N2 of reaction gas. © 2012 Akadémiai Kiadó, Budapest, Hungary.","2-s2.0-84880508826"
"10.1016/j.cherd.2012.07.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872820550&doi=10.1016%2fj.cherd.2012.07.012&partnerID=40&md5=64537b51069811a45e2375ad21dfca33","Rheological properties of liquid explosives are summarized and discussed in this paper. Liquid explosives are highly concentrated emulsions by their physical nature. During the internal phase, it is an aqueous supersaturated solution of mainly ammonium nitrate which is a useful component of a multi-component system, and at the continuous phase it is a solution of emulsifier in hydrocarbon oils. Liquid explosives demonstrate a complex set of properties characteristic for highly concentrated emulsions, such as visco-plasticity, existence of the yield stress, thixotropy (or time-dependent behavior), non-Newtonian flow at stresses exceeding the yield stress. Rheological properties depend on the concentration of internal phase, size of droplets, and the nature of the used surfactant. Stability of these materials is determined mainly by the tendency of an aqueous solution to crystallization at prolonged storage, though shearing does not influence on phase separation. Wall slip is absent in flow of liquid emulsions through tubes. Therefore, it allows us to make reliable predictions on the output vs. pressure dependence for real technological practice. © 2012 The Institution of Chemical Engineers.","2-s2.0-84872820550"
"10.1016/j.tca.2013.03.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877091080&doi=10.1016%2fj.tca.2013.03.042&partnerID=40&md5=ea6d62686ab37025d7c9215de6496878","This paper describes the synthesis and characterization of two novel tetra-azido energetic plasticizers from readily available commercial sources possessing good thermal stability. Two new energetic azido esters named bis(1,3-diazido prop-2-yl)malonate (1) and bis(1,3-diazido prop-2-yl)glutarate (2) have been synthesized and characterized by IR, 1H NMR, 13C NMR, HRMS, thermal analysis, and compatibility tests. Both azido esters (1 and 2) show good thermal stability with decomposition temperatures of 233.5 C and 232.6 C. Their densities are measured to be 1.25 g/cm3 and 1.27 g/cm3, respectively. Glass transition temperature (T g) of both compounds 1 and 2 is -69 C and -68 C and after addition with binder shows reduction in Tg of polymer-plasticizer blends as compared to Tg of polymer only with single decomposition temperature values which indicate the presence of single phase homogeneous system. Thermal decomposition kinetics of both compounds was determined by DSC, using non-isothermal Kissinger and Friedman differential isoconversional method. Density functional theory calculations on compounds 1 and 2 predict positive heats of formations. AbbreviationsFTIRFourier transforms infrared spectrum 1H NMRproton nuclear magnetic resonance13C NMRcarbon nuclear magnetic resonanceHRMShigh resolution mass spectrometryTLCthin layer chromatographyTG/SDTAthermo gravimetric/standard deviation thermal analyserTGAthermo gravimetric analysisp-TSApara toluene sulphonic acid © 2013 Elsevier B.V. All rights reserved.","2-s2.0-84877091080"
"10.1016/j.forsciint.2013.01.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875595814&doi=10.1016%2fj.forsciint.2013.01.037&partnerID=40&md5=1e4fd3fc059dac5baea185a55f63347b","The stability of four target organic explosives [pentaerythritol tetranitrate (PETN), 2,4,6-trinitrotoluene (TNT), hexahydro-1,3,5-trinitro-1,3,5-triazine (RDX) and triacetone triperoxide (TATP)] and two inorganic anions (chlorate and nitrate) on polyester-based alcohol wipes and in 60% (v/v) methanol/water extracts, stored over 30 days in clear and amber glass vials at three different temperatures, was investigated in order to establish storage recommendations. The retention of all six representative compounds on a glass surface at two different storage temperatures was also included as a preliminary study on the stability of explosive residues on stored exhibits (such as post-blast debris). The results from the stability study suggested that, after sampling, the wipes should be stored in a dark and low temperature environment. Also, after extracting the wipes with 60% (v/v) methanol/water (as in our previously reported recommended protocol), the extracts should be stored in a similar fashion. The results from the retention study on the glass substrate suggested that exhibits should be stored at the lowest temperature possible to minimise the loss of TNT or TATP (or similar target compounds) that might be present as residues. © 2013 Elsevier Ireland Ltd.","2-s2.0-84875595814"
"10.1007/s00466-012-0803-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879202402&doi=10.1007%2fs00466-012-0803-x&partnerID=40&md5=a443b700ce9296f9b958772a06b77a01","The thermomechanical response of HMX/Estane, a polymer-bonded explosive (PBX) is analyzed for initial temperatures between 210 and 300 K. The main objective of this analysis is to gain a better understanding of the concepts that lead to deformation and heating of energetic composites as they undergo mechanical and thermal processes subsequent to impact. A recently developed cohesive finite element method (CFEM) framework is used to study the microstructure-level response of PBX. The CFEM framework allows the contributions of individual constituents, fracture and frictional contact along failed crack surfaces to heating to be tracked and analyzed. Digitized micrographs of actual PBX materials are used. The issues studied include large deformation, thermomechanical coupling, failure in the forms of microcracks in both bulk constituents and along grain/matrix interfaces, and frictional heating. The focus is on the correlation between grain-level failure mechanisms and overall temperature rise in the PBX. The results are used to establish microstructure-response relations that can be used in the design of energetic composites. © 2012 Springer-Verlag Berlin Heidelberg.","2-s2.0-84879202402"
"10.1016/j.aca.2013.03.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876701354&doi=10.1016%2fj.aca.2013.03.039&partnerID=40&md5=84880f5b628d5cdc8b873e4dfa4c14a2","Successful analysis of particulate/low vapor pressure analytes such as explosives and toxic chemicals, and commercial pesticides require new sampling tools that enable detection of these analytes using current vapor phase detection instruments. We describe a sampling approach that uses stainless steel screens coated with a sticky polydimethyl siloxane (PDMS) coating to capture particulates from surfaces. Preliminary results for the collection of dimethyl methylphosphonate (DMMP) sorbed onto silica gel (SG) particulates (DMMP/SG) from a surface with subsequent analysis by thermal desorption-cylindrical ion trap mass spectrometry (TD-CITMS) are reported. © 2013 .","2-s2.0-84876701354"
"10.1021/jp3121148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876278541&doi=10.1021%2fjp3121148&partnerID=40&md5=52183791d29ab8d7b2d92868e2b132c2","A series of fluoranthene derivatives (F1-F5) varied with nature and type of substituents were synthesized via Diels-Alder reaction followed by in situ decarbonylation. The solid state structures have been established through single crystal X-ray diffraction (XRD). The presence of extended conjugation and having two alkyloxy chains on phenyl rings induces flexibility to orient opposite to each other and interacts with another fluoranthene unit with weak π-π interactions and show unique supramolecular arrangements. The envisaged photophysical and DFT studies demonstrated that HOMO-LUMO levels were effectively tuned by different substituents with an optical band gap from 3.44 to 3.88 eV provoked to examine as sensitive fluorescent chemosensors for the detection of nitroaromatic compounds (NACs). The sensitivity toward the detection of NACs was evaluated through fluorescence quenching in solution (aqueous and non-aqueous) and solid state (vapor and contact mode). Fluorescence studies demonstrated that electron transfer occurs from the electron rich fluoranthene fluorophores to the electron deficient NACs by the dominant static quenching mechanism and the quenching process is reversible. It was found that the detection sensitivity increases with extent of conjugation on fluoranthene unit. The contact mode approach using thin layer silica chromatographic plates exhibits a femtogram (1.15 fg/cm2) detection limit for trinitrotoluene (TNT) and picric acid (PA), while the solution state fluorescence quenching shows for PA detection at the 2-20 ppb level. The sensing performance of fluoranthene thin films to NACs in aqueous solution reveals that fluorophores are highly selective towards the detection of PA. The smart performances of thin film fluorophores with high photostability have great advantage than those of conjugated polymers with superior sensitive detection of PA in groundwater. © 2013 American Chemical Society.","2-s2.0-84876278541"
