"DOI","Link","Abstract","EID"
"10.1016/j.talanta.2021.122834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113986414&doi=10.1016%2fj.talanta.2021.122834&partnerID=40&md5=39063c83f81f7d377816455ee338e455","In this study, we have developed a variable pressure operating hollow cathode discharge (HCD) ion source to investigate the gas phase ion-molecule reactions of nitroaromatic explosive compounds. The developed HCD ion source coupled MS system has also been validated as an analytical method to analyze explosives at trace levels. The ion source was designed in such a way that the plasma can be generated alternatively at high pressure (~30 Torr), medium pressure (~5 Torr) and low pressure (~1 Torr) regions. The plasma contains a sufficient amount of reactant ions, electrons and excited species, thus the gaseous analyte molecules were efficiently ionized when they passed through the plasma. In the ion-molecule reactions of the nitroaromatic explosives, the discharge products of NOx− (x = 2,3), O3 and HNO3 originating from the plasma-excited air were suggested to contribute to the formation of mostly [M − H]-, [M − NO]-, [M+NO3–HNO2]- and [M-NO+HNO3]- adduct ions at the higher ion source pressures (~5 and 28 Torr) while the electron rich plasma leads to the formation of molecular ion, M−•, at the lower ion source pressure (~1 Torr). Formation of the hydride-adduct ions of the nitroaromatic compounds reveals the surface-assisted Birch type reduction in the HCD plasma. The variety of spectral patterns in the air-assisted glow discharge would be useful for high through-put detection of TNT and TNT-related explosives. An ambient helium dielectric barrier discharge (DBD) ion source was also used and gave identical mass spectra of the nitroaromatic explosive compounds to those observed by the HCD ion source, but did not give any hydride-adduct ions of the explosive compounds. Ion formation mechanism of these ions is also discussed. © 2021 Elsevier B.V.","2-s2.0-85113986414"
"10.1002/prep.202100071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115400359&doi=10.1002%2fprep.202100071&partnerID=40&md5=c41bb9dd7afed53b5c530a82885ac9aa","The shock initiation process of a pressed trinitrotoluene (TNT) at density of 1.563 g cm−3 was studied by manganese-copper gauge measurement experiments as well as numerical simulation for assessing the performance and detonation growth characteristics in such pressed samples. Through gap test, the shock pressure histories at different inner positions of the target TNT charges were measured. The parameterization on shock initiation model proposed by Lee & Tarver for numerical simulation were accomplished. The equation of state for unreacted explosive in the model was obtained by fitting Hugoniot data calculated from molecular dynamic simulation and shock temperature based on Walsh's solution. The equation of state for the detonation products was theoretically predicted by EXPLO5. Combining those procedures, the ignition and growth model for a pressed TNT was accurately parameterized together with experimental pressure history data. Experiment and simulation indicate that when the input pressures are 6.13 GPa and 8.67 GPa, respectively, the corresponding run distances to detonation are >9 mm and 6 mm. The calculated pressure growth histories at different inner positions of the pressed TNT sample can well reproduce the correspondingly measured values. The determined ignition and growth model will be expected to put in use in subsequent simulation analysis with complex geometrical scenarios. © 2021 Wiley-VCH GmbH","2-s2.0-85115400359"
"10.1039/d1an01480c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117372096&doi=10.1039%2fd1an01480c&partnerID=40&md5=20cca32e045b1927379c7e33d3fbe68a","Triacetone triperoxide (TATP) explosives, a popular choice for terrorists, have been used in many violent terrorist attacks all over the world. However, simple, rapid, and on-site detection methods of TATP are still lacking. Herein, we present a visual colorimetric method for on-site and rapid detection of TATP based on a Fe(ii)-promoted thermal decomposition process of TATP. We discovered that TATP can be decomposed into H2O2 under heating conditions, and it reacts with Fe2+ to produce hydroxyl radicals (OH) and Fe3+via the Fenton reaction. The resulting OH and Fe3+ further oxidize colorless 3,3′,5,5′-tetramethylbenzidine (TMB) to a yellow oxidized product (oxTMB). These reaction processes remarkably promote the chemical equilibrium shift and decrease the activation energy. Using the TATP-Fe2+-TMB ternary chromogenic system, the present colorimetric assay for TATP shows a dynamic range of 0.5-30 μM with a low detection limit of 0.12 μM. Additionally, common substances (e.g., inorganic salts, small organic substances, and polymers) do not interfere with TATP detection. This assay can be used for analyzing TATP in real water and camouflage samples. Furthermore, a test-paper-based method was also successfully developed for visual, rapid and on-site detection of TATP. This journal is  © The Royal Society of Chemistry.","2-s2.0-85117372096"
"10.1002/prep.202000313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106495848&doi=10.1002%2fprep.202000313&partnerID=40&md5=0a7414bc3f93297836a5661400a55c81","Measuring of heat flow curves at temperatures near the in-service range have become a standard for stability and compatibility assessments of nitrocellulose (NC)-based energetic materials. The typical technique to realise this demand is heat flow microcalorimetry. The heat flow curves are the summarized effect of the rates of all the reaction heats in the mixture. The propellant composition has a significant influence on the shapes of the heat flow curves. To assess the stability on a firmer base, it is of interest to know what contributions to the total heat flow the individual reactions have from the NC decomposition and from the stabilizer reactions. This needs the simulation of the heat flow curves based on the individual reactions with their thermochemical data and their reaction rates. For this, the reaction enthalpies of all relevant reactions must be known. On these prerequisites was reported in part 1. With the data from there, the simulation of the heat flow curve of the ball powder propellant type K6210 was undertaken, using a reaction scheme for the nitrate ester decomposition and the DPA reactions. In principle, the here developed and applied procedure is usable for all types of NC-based propellants and heat flow curves. © 2021 The Authors. Propellants, Explosives, Pyrotechnics published by Wiley-VCH GmbH","2-s2.0-85106495848"
"10.1016/j.comptc.2021.113460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116422904&doi=10.1016%2fj.comptc.2021.113460&partnerID=40&md5=2527a63d1791eecd97865ba8f83b52aa","Gas phase detection of explosive molecules is a sensing application of wide interest. Light weight, low power sensors are needed for mobility and wide dissemination, however low vapor pressures and the presence of similar functional groups in a variety of explosive molecules make the development of sensitive and selective detection systems difficult. Experimental research has reported some success in the development of carbon nanotube (CNT) based explosives sensors, however safety considerations and strict controls on the distribution of explosive materials hamper experimental progress. Ab initio modeling of functionalized carbon nanotubes suggests that chemiresistive sensor arrays employing hydroxyl, carboxylic acid, oxygen, and amine groups can distinguish common background gases from both nitroaromatic and nitramine explosives, distinguish between nitroaromatic and nitramine explosives, and distinuguish similar nitramine explosives from each other. The modeling results on functionalized CNT sensing arrays suggest that they offer important opportunities for future experimental research. © 2021 Elsevier B.V.","2-s2.0-85116422904"
"10.1007/s00414-021-02564-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105870149&doi=10.1007%2fs00414-021-02564-5&partnerID=40&md5=218aa93f638357cb60bfe2b9f380a8ff","Since their discovery in ancient China, fireworks rapidly spread throughout the world, where they have always been used to celebrate either popular or private events. Their use is nonetheless related to several risks, especially within production factories, since several injuries or even death can occur following an accidental ignition. In cases of major disasters related to fireworks explosions, stating the accidental or intentional nature of the event might prove challenging, thus raising the need of a multidisciplinary approach. In this regard, we here discuss the case of an accidental explosion that occurred in a fireworks production factory, accountable for five deaths and two hospitalisations. © 2021, The Author(s).","2-s2.0-85105870149"
"10.1002/prep.202000328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102261071&doi=10.1002%2fprep.202000328&partnerID=40&md5=029d988387879abb40f8eb0a6cd61716","The detonation of a metalized explosive generates a fireball that has a spatially non-uniform distribution of particle concentration and gas temperature. The transient gas temperature field must be probed with ruggedized spatially- and temporally-resolved diagnostics. The use of in-situ thermocouples for temperature measurements within multiphase fireballs is demonstrated. Although the thermocouple temperature lags behind the local gas temperature, the transient gas temperature is assessed by modeling the sensor assuming first-order response and using two analysis methods: (1) when the thermocouple temperature trace reaches a local extrema, the thermocouple temperature is instantaneously equal to the local gas temperature, and (2) reconstructing the gas temperature trace using multiple co-located thermocouples of different lag responses. The temperature history within the fireball at various distances is presented for charges consisting of packed beds of particles saturated with liquid nitromethane. The results for reactive particles (Al, Ti, Zr) are compared with non-reactive particles (Fe), as well as homogeneous NM charges. For NM charges, a maximum gas temperature of about 1100 K occurs at times on the order of 100’s of milliseconds, less than the temperature of the burning soot in the fireball (∼1900 K). With Al particles, the gas temperature is spatially non-uniform due to particle jetting and non-uniform particle combustion, but gas temperatures up to about 1800 K are recorded for times up to 0.5 s, less than the temperature of the burning particles (∼2700 K). Inert particles act as a heat sink and the thermocouple temperatures recorded did not exceed 400 K. © 2021 Wiley-VCH GmbH","2-s2.0-85102261071"
"10.1140/epjp/s13360-021-01910-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114895908&doi=10.1140%2fepjp%2fs13360-021-01910-1&partnerID=40&md5=a41d0aa7437a53daf73649c2e836d4a4","Neutron radiography (NR) can be used for the detection and characterisation of explosives having different macroscopic attenuation cross sections. However, if the explosives have similar macroscopic cross sections to neutrons, characterising them is not possible. In this investigation, an attempt is made to distinguish various explosives based on the attenuation cross section of these compounds to neutrons. A correlation between the grey level achieved in neutron image of each explosive taken in a thin walled shell and their corresponding macroscopic attenuation cross section is carried out. An attempt is made to study the possibility of detection of some low dense compounds kept inside pyro metallic cases using cone beam X-ray 3D computed tomography. X-ray CT sliced images of samples filled with calcium carbonate and epoxy can be easily distinguished from empty samples. Samples were tested in NR and X-ray CT facility to compare the results. It is observed that low dense compounds of small volume positioned inside a bulk volume of SS metal of a pyro element used in this study are giving sufficient contrast that makes it detectable in CT cross-sectional image. The study points towards usage of X-ray CT as an alternative tool for detecting the presence of explosives in pyro devices wherever NR imaging cannot be carried out due to wall thickness constraints. © 2021, The Author(s), under exclusive licence to Società Italiana di Fisica and Springer-Verlag GmbH Germany, part of Springer Nature.","2-s2.0-85114895908"
"10.1002/prep.202000195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103412684&doi=10.1002%2fprep.202000195&partnerID=40&md5=50e803eee795a3c887fb4725b96da611","Detonation metrology is essential for the development of energetic materials, to characterize existing explosives, and to characterize materials behavior under high pressures. The optical active method (OAM), based on PMMA optical fibers (250 μm diameter) and their radiation transmission loss when shocked, was used to characterize the detonation wave (DW) and shock wave (SW) in inert barriers and applied to measure the detonation pressure in condensed explosives. The detonation velocity and detonation pressure of a PBX based on PETN (86 % PETN, 14 % Sylgard), known as Seismoplast were measured. The OAM with protected optical probes (POP) was used to determine the mean detonation velocity (7337 m s−1), whereas the OAM with bare optical probes (BOP) was used to measure the induced shock velocities generated by Seismoplast on different thicknesses of PMMA (1–9 mm), aluminum and copper (1–7 mm). Based on the shock velocities at the interfaces between the explosive and the inert barriers, the CJ pressure of Seismoplast was determined as 21.2 GPa. © 2021 The Authors. Propellants, Explosives, Pyrotechnics published by Wiley-VCH GmbH","2-s2.0-85103412684"
"10.1016/j.tca.2021.179072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116922014&doi=10.1016%2fj.tca.2021.179072&partnerID=40&md5=43cfcab99816e8d26e55660a5f41316f","Energetic photocurable binder has been developed to improve the energy content of 3D printed propellants. Thermal decomposition study is a significant part for evaluating novel binders and relevant propellants. In this paper, acrylate-terminated poly-3-nitratomethyl-3-methyloxetane (APNIMMO) and a series of formulas containing 2,4,6,8,10,12-hexanitro-2,4,6,8,10,12-hexaazaisowurtzitane (CL-20) were prepared by the stereolithography (SLA) printing. The thermal performance and decomposition kinetics were investigated by means of the nonisothermal DSC (differential scanning calorimetry) techniques. Additionally, simultaneous DSC-FTIR were employed to corroborate the thermal analysis results. The compatibility of the various admixtures was confirmed through an additional kinetic study for which the Arrhenius parameters were computed by different isoconversional Kissinger method and modified Kissinger-Akahira-Sunose (KAS) method. The decomposition products were also detected by in-situ DSC-MS-FTIR. The obtained results from the different techniques are presented and discussed. © 2021","2-s2.0-85116922014"
"10.1016/j.talanta.2021.122633","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113780848&doi=10.1016%2fj.talanta.2021.122633&partnerID=40&md5=4fdf54bf3889bbd7683c6cff08acdc84","The detection of trace amounts of explosive materials is critical to the security at mass transit centers (e.g., airports and railway stations). In a typical screening process, a trap is used to probe a surface of interest to collect and transfer particulate residue to a detector for analysis. The collection of residues from the surface being probed is widely viewed as the limiting step in this process. A multi-institutional study was performed to establish a methodology for the evaluation of sampling media collection efficiencies. Dry deposited residues of 1,3,5-trinitroperhydro-1,3,5-triazine (RDX), C-4 (an RDX-based explosive), and pentaerythritol tetranitrate (PETN) were harvested from acrylonitrile butadiene styrene (ABS) plastic, ballistic nylon (NYL), and uncoated aluminum surfaces using muslin, Texwipe cotton, and stainless-steel mesh traps. Transfer and collection efficiencies of the sample media were calculated based on liquid chromatography-mass spectrometry analysis. Dry transfer efficiencies (DTE%) to all tested surfaces were greater than 75%, with transfer to ABS plastic being the lowest. Collection efficiency (CE%) varied significantly across the traps and the surfaces, yet some conclusions can be drawn; nylon had the lowest CE% for all cases (∼10%), and the stainless steel mesh had the lowest CE% for the evaluated traps (∼20%). Though the testing parameters have been standardized among the participants to establish a framework for an independent comparison of contact sampling media and surfaces, substantial variations in the DTE% and the CE% were observed, suggesting that other variables can affect contact sampling. Copyright © 2021 Elsevier B.V. All rights reserved.","2-s2.0-85113780848"
"10.1002/prep.202100084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108915580&doi=10.1002%2fprep.202100084&partnerID=40&md5=22da8ecc2a9d2d369fff7e3bce0ef791","In this paper, a measurement method of the transverse impact strength of propellant based on the initial fracture impact absorbing energy in the drop weight impact test is proposed. According to the relationship between load and time, displacement was deduced. The correctness and reliability of the displacement were confirmed by comparing it with the displacement by the digital image correlation method (DIC). Combined with a high-speed camera, the impact process image was collected, and the initial fracture point was determined by the load-displacement curve. Then the impact absorbing energy corresponding to the initial fracture point was obtained by integrating the displacement with a load. The transverse impact strength of the propellant can be acquired based on the initial cross-sectional area of the sample. By comparison, it is found that the coefficient of variation and dispersion degree of the measurement results by the proposed method at low and room temperature are significantly less than those by the traditional pendulum test. That is, the consistency and repeatability of the proposed method are better. The result proves the feasibility and reliability of the method based on the initial fracture impact absorbing energy to measure the transverse impact strength of propellants. © 2021 Wiley-VCH GmbH","2-s2.0-85108915580"
"10.1007/s00204-021-03088-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108565013&doi=10.1007%2fs00204-021-03088-y&partnerID=40&md5=40f11f95e0fc7d2dad0a352b8ceefdbb","The article “The explosive trinitrotoluene (TNT) induces gene expression of carbonyl reductase in the blue mussel (Mytilus spp.): a new promising biomarker for sea dumped war relicts?”, written by Jennifer S. Strehse, Matthias Brenner, Michael Kisiela, and Edmund Maser, was originally published Online First without Open Access. After publication in volume 94, issue 12, page 4043–4054 the author decided to opt for Open Choice and to make the article an Open Access publication. Therefore, the copyright of the article has been changed to © The Author(s) 2020 and the article is forthwith distributed under the terms of the Creative Commons Attribution 4.0 International License, which permits use, sharing, adaptation, distribution and reproduction in any medium or format, as long as you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons licence, and indicate if changes were made. The images or other third party material in this article are included in the article’s Creative Commons licence, unless indicated otherwise in a credit line to the material. If material is not included in the article’s Creative Commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder. To view a copy of this licence, visit http:// creat iveco mmons. org/ licen ses/ by/4.0. Open access funding enabled and organized by Projekt DEAL. Original article has been corrected. © 2021, The Author(s).","2-s2.0-85108565013"
"10.1002/prep.202100156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119265688&doi=10.1002%2fprep.202100156&partnerID=40&md5=cb05332f4283cdb2f611fea5d5787000","Cookoff experiments of powdered and pressed TATB-based plastic bonded explosives (PBXs) have been modeled using a pressure-dependent universal cookoff model (UCM) in combination with a micromechanics pressurization (MMP) model described in a companion paper. The MMP model is based on the accumulation of decomposition gases at nucleation sites that load the surrounding TATB crystals and binder. This is the first cookoff model to use an analytical mechanics solution for compressibility and thermal expansion to describe internal pressurization caused by both temperature and decomposition occurring within closed-pore explosives. This approach produces more accurate predictions of ignition time and pressurization within high-density explosives than simple equation-of-state models. The current paper gives details of the reaction chemistry, model parameters, predicted uncertainty, and validation using experiments from multiple laboratories with errors less than 6 %. The UCM/MMP model framework gives more accurate thermal ignition predictions for high density explosives that are initially impermeable to decomposition gases. © 2021 Wiley-VCH GmbH","2-s2.0-85119265688"
"10.1080/07370652.2020.1867937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098735880&doi=10.1080%2f07370652.2020.1867937&partnerID=40&md5=299f7f3155009cd0f93765dd919de36b","Encapsulation is proposed as a safer way of handling energetic materials. Different encapsulation methods for explosives, such as solvent evaporation, spray coating and supercritical carbon dioxide assisted encapsulation, were explored. Explosive training aids, where energetic materials, such as triacetone triperoxide (TATP), erythritol tetranitrate (ETN) and trinitrotoluene (TNT), are encapsulated in a polymer matrix were developed, followed by comprehensive quality control testing, including differential scanning calorimetry (DSC), thermogravimetric analysis-infrared spectroscopy (TGA-IR), gas chromatography-mass spectrometry (GC-MS), high-resolution mass spectrometry (HRMS) and sensitivity testing, and finally field approved by canine units trained on the pure explosive. © 2021 Taylor & Francis Group, LLC.","2-s2.0-85098735880"
"10.1016/j.dyepig.2021.109721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112767542&doi=10.1016%2fj.dyepig.2021.109721&partnerID=40&md5=e748d3e2e0dc3ce6287f9f29b1a42cfb","We describe the synthesis and characterization of a new N-methylpyrrolidine-fused meso-tetracarboxyphenylchlorin with highly emissive features. The synthetic approach to obtain the fluorescent chlorin involves the microwave-assisted synthesis of meso-tetrakis (4-methoxycarbonylphenyl)porphyrin, followed by a 1,3-dipolar cycloaddition reaction of this porphyrin with azomethine ylide and, finally, ester hydrolysis under basic conditions. The incorporation and anchoring of the chlorin to a nanostructured porous TiO2 matrix is achieved and optimized for its use as a fluorescent sensor. In particular, we found an efficient detection of the explosive triacetone triperoxide (TATP) in the gas phase. The optical response after analyte exposure is selective and fast, with response time t50 values of less than 10 min under exposure to TATP saturated vapours. © 2021","2-s2.0-85112767542"
