"DOI","Link","Abstract","EID"
"10.1016/j.jhazmat.2009.11.087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74449083521&doi=10.1016%2fj.jhazmat.2009.11.087&partnerID=40&md5=9dbfd78d2c3ba42fa07700e66529b52c","In this work, thermal decomposition has been used to detect explosives by IMS in positive polarity. Explosives including Pentaerythritol Tetranitrate (PETN), Cyclo-1,3,5-Trimethylene-2,4,6-Trinitramine (RDX), 2,4,6-Trinitrotoluene (TNT), 2,4-Dihydro-5-nitro-3H-1,2,4-triazol-3-one (NTO), 1,3,5,7-Tetranitro-1,3,5,7-tetrazocine (HMX), have been evaluated at temperatures between 150 and 250 °C in positive polarity in air. Explosives yield NOx which causes NO+ peak to increase. Additional peaks may be used to identify the type of explosive. The limit of detection for RDX, HMX, PETN, NTO, and TNT were obtained to be 1, 10, 40, 1000, and 1000 ng, respectively. © 2009 Elsevier B.V. All rights reserved.","2-s2.0-74449083521"
"10.1016/j.talanta.2009.03.062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67549101928&doi=10.1016%2fj.talanta.2009.03.062&partnerID=40&md5=ba2e7f27b4a8dd90731430e72810e70d","This paper demonstrates a new electrochemical method for the detection of ultratrace amount of 2,4,6-trinitrotoluene (TNT) with synthetic copolypeptide-doped polyaniline nanofibers. The copolypeptide, comprising of glutamic acid (Glu) and lysine (Lys) units, is in situ doped into polyaniline through the protonation of the imine nitrogen atoms of polyaniline by the free carboxylic groups of Glu segments, resulting in the formation of polyaniline nanofibers of emeraldine salt. The free amino groups of Lys segments at the surface of nanofibers provide the receptor sites of TNT through the formation of charge-transfer complex between the electron-rich amino groups and the electron-deficient aromatic rings. Adsorptive stripping voltammetry results demonstrate that the poly(Glu-Lys)-doped nanofibers confined onto glassy carbon electrodes exhibit a remarkable enriching effect and thus sensitive electrochemical response to TNT with a linear dynamic range of 0.5-10 μM and a detection limit down to 100 nM. Moreover, other kinds of nitro compounds show different redox behaviors from TNT at the doped nanofibers, and thus do not interfere with the electrochemical detection of TNT. This study essentially offers a new and simple method for electrochemical detection of ultratrace TNT. © 2009 Elsevier B.V. All rights reserved.","2-s2.0-67549101928"
"10.1016/j.apradiso.2009.02.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349133205&doi=10.1016%2fj.apradiso.2009.02.041&partnerID=40&md5=4e1fbefb3753f29abb09c391a059416b","Data from the elemental composition-ratios and experimental prompt gamma spectra of samples were used to develop suitable discriminant classes for suspect samples. The collected data and gamma spectra were applied to principal component analysis (PCA) to discriminate explosives from non-explosive materials. © 2009 Elsevier Ltd. All rights reserved.","2-s2.0-67349133205"
"10.1016/j.chroma.2009.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68749118748&doi=10.1016%2fj.chroma.2009.07.008&partnerID=40&md5=2ff4cba2b632c90b272a5fea935f34fc","The purpose of this research was to investigate coating capillary columns with lanthanide(III) β-diketonate polymers to provide gas-chromatographic columns with selectivity toward explosives and related compounds. Capillary columns were statically coated with a mixture of a lanthanide(III) β-diketonate polymer, which utilized p-di(4,4,5,5,6,6,6-heptafluoro-1,3-hexanedionyl)benzene (dihed) as a ligand, and SE-30. A novel coating technique was developed that used a methanol-containing azeotrope to provide solubility for both polymers while maintaining a low boiling point compatible with static coating. As based on temperature-programmed retention indices, the experimental columns displayed selective retention of nitroaromatic, nitroalkane, and nitrate ester test probes relative to an appropriate SE-30 control column. Selective retention was more pronounced for strongest Lewis base analyte contained in the test mixture (i.e., cyclohexanone). Relative analyte retention on the La(dihed), Tb(dihed), and Eu(dihed) columns are discussed relative to Lewis acidity and solubility of the polymer in the azeotropic coating solution. © 2009 Elsevier B.V.","2-s2.0-68749118748"
"10.1016/j.jhazmat.2008.11.117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349273603&doi=10.1016%2fj.jhazmat.2008.11.117&partnerID=40&md5=4fcf68ba27fffc81455f67e224e8bc3b","This paper describes a simple method for prediction of detonation velocity of ideal and non-ideal explosives. A non-ideal aluminized and nitrated explosive can have Chapman-Jouguet detonation velocity significantly different from that expected from existing thermodynamic computer codes for equilibrium and steady-state calculations. Detonation velocity of explosives with general formula CaHbNcOdAle can be predicted only from values of a, b, c, d, e and a specific structural parameter without using any assumed detonation products, heat of formation and experimental data. Predicted detonation velocities by this procedure for ideal and non-ideal explosives show good agreement with respect to experimental values as compared to computed results of BKWR and BKWS equations of state. © 2008 Elsevier B.V. All rights reserved.","2-s2.0-67349273603"
"10.1007/s00216-009-2802-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68949212291&doi=10.1007%2fs00216-009-2802-0&partnerID=40&md5=b6330ad772637a41eff14a7667c0bff3","In this review we discuss the application of laser-induced breakdown spectroscopy (LIBS) to the problem of detection of residues of explosives. Research in this area presented in open literature is reviewed. Both laboratory and field-tested standoff LIBS instruments have been used to detect explosive materials. Recent advances in instrumentation and data analysis techniques are discussed, including the use of double-pulse LIBS to reduce air entrainment in the analytical plasma and the application of advanced chemometric techniques such as partial least-squares discriminant analysis to discriminate between residues of explosives and non-explosives on various surfaces. A number of challenges associated with detection of explosives residues using LIBS have been identified, along with their possible solutions. Several groups have investigated methods for improving the sensitivity and selectivity of LIBS for detection of explosives, including the use of femtosecond-pulse lasers, supplemental enhancement of the laser-induced plasma emission, and complementary orthogonal techniques. Despite the associated challenges, researchers have demonstrated the tremendous potential of LIBS for real-time detection of explosives residues at standoff distances. © Springer-Verlag 2009.","2-s2.0-68949212291"
"10.1016/j.polymertesting.2009.05.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650092772&doi=10.1016%2fj.polymertesting.2009.05.011&partnerID=40&md5=5de5e62fb83e0652d1811a74f6649e28","The fracture behavior and mechanical properties of a Polymer Bonded Explosives (PBX) simulation material were studied using the Digital Image Correlation (DIC) method. The fracture mechanism was analyzed as the material was subjected to combined thermal and mechanical loads. The macroscopic fracture mode changed from mainly shear action to a combination of extension and shear action, whereas the microscopic fracture changed from cleavage fracture and transcrystalline rupture to interfacial debonding, breaking of filler particles and a combination of transcrystalline and intercrystalline rupture. Micro-analysis of the creep properties showed the random nature of initial damage and the interaction between creep, damage and nearby damage, were the main reasons for the local creep strain repetition increase. During the process of high temperature creep, extensive cracks are first formed followed by the initiation and extension of shear cracks, eventually joining and causing a macroscopic fracture within the material. The main microscopic fracture mode has been found to be intercrystalline cracking and binder tearing failure. © 2009 Elsevier Ltd. All rights reserved.","2-s2.0-67650092772"
"10.1016/j.jhazmat.2008.10.075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64549110688&doi=10.1016%2fj.jhazmat.2008.10.075&partnerID=40&md5=8f2b5b922382ebb933374860e615bffa","The reduction of 2,4,6-trinitrotoluene (TNT) in aqueous solution using nanoscale zero-valent iron (nZVI) was investigated. The results showed that the pseudo-first order reaction law fit the reduction of TNT. The measured apparent rate constant (Kobs) of TNT on nZVI (0.761 h-1) was 7.8-fold than on conventional iron powders (0.0979 h-1) at 303 K. The apparent activation energy (Ea) of nZVI reducing TNT was found to be 24.85 KJ/mol, which was decreased by 60% compared to employing conventional iron powders. The apparent rate constant of TNT reduction on nZVI also can be improved by an increase in nZVI concentration, reaction temperature and a decrease of pH. © 2008 Elsevier B.V. All rights reserved.","2-s2.0-64549110688"
"10.1002/chem.200902924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75249092278&doi=10.1002%2fchem.200902924&partnerID=40&md5=858a126f6efe720499f7a207e268c381","The study of positive homo- tropic allosterism in supramolecular receptors is important for elucidating design strategies that can lead to increased sensitivity in various molecular recognition applications. In this work, the cooperative relationship between tetrathiafulvalene (TTF)-calix[4]pyr- roles and several nitroaromatic guests is examined. The design and synthesis of new annulated TTF-calix[4]pyrrole receptors with the goal of rigidifying the system to accommodate better ni- troaromatic guests is outlined. These new derivatives, which display significant improvement in terms of binding constants, also display a positive homo- tropic allosteric relationship, as borne out from the sigmoidal nature of the binding isotherms and analysis by using the Hill equation, Adair equation, and Scatchard plots. The host-guest complexes themselves have been characterized by single-crystal X-ray diffraction analyses and studied by means of UV- spectroscopic titrations. Investigations into the electronic nature of the receptors were made by using cyclic voltam- metry; this revealed that the binding efficiency was not strictly related to the redox potential of the receptor. On the other hand, this work serves to illustrate how cooperative effects may be used to enhance the recognition ability of TTF-calix[4]pyrrole receptors. It has led to new allosteric systems that function as rudimentary colorimetric che- mosensors for common nitroaromatic- based explosives, and which are effective even in the presence of potentially interfering anions.","2-s2.0-75249092278"
"10.1016/j.polymer.2010.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749128983&doi=10.1016%2fj.polymer.2010.01.003&partnerID=40&md5=0a503d5df26104c72faa08395f836f49","In this work, using a fluorescent poly(phenylene ethynylene) containing the rigid pentiptycene and large cholesteryl ester pendent groups, the fluorescence quenching properties of the polymer thin films in response to vapor of 2,4-dinitrotulene (DNT) have been investigated by varying the film thickness, applying an undercoating and blending with another polar polymer. A significant change in fluorescence intensity (51% in 60 s) in response to DNT vapor exposure at ambient temperature was achieved when the polymer film coated on glass plate was about 2 nm in thickness. In comparison with the film of polymer alone, the film undercoated with (3-aminopropyl)triethoxysilane and the film of polymer blend containing a non-fluorescent polymer showed additional 18.5% (in 20-s exposure) and 18.7% (in 5-min exposure) decrease in fluorescence intensity, respectively. The use of polymer or polymer blend coated on optic-fiber tip for detection of DNT vapor has also been demonstrated. © 2010 Elsevier Ltd. All rights reserved.","2-s2.0-75749128983"
"10.1063/1.3141689","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650388566&doi=10.1063%2f1.3141689&partnerID=40&md5=f6bc7f57b30e7b5e0e49baaa6b3ac954","Electron attachment to gas phase nitrobenzene, all three isomers of mononitrotoluene and 2,4,6-trinitrotoluene is studied by means of two crossed electron-molecular beam experiments. We point out the formation of long-lived metastable parent anions and the most abundant anions produced via dissociative electron attachment (DEA). The experimental results are supported by quantum-chemical calculations, to determine the electronic configuration of selected molecular orbitals or the electrostatic potential mapped on an isosurface of the total electron density to find preferential sites of electron attachment. © 2009 American Institute of Physics.","2-s2.0-67650388566"
"10.1016/j.apradiso.2010.01.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649238151&doi=10.1016%2fj.apradiso.2010.01.028&partnerID=40&md5=f24c8c66fcc0046e62dce9b11aa07e75","Improvised explosive devices (IEDs) pose a serious threat to society. The signature-based radiation scanning technology has been developed to counter this threat. This technology can be automated, requires minimal operator involvement, and in principle can rapidly identify IEDs from standoff distances. Preliminary research using neutron interrogation indicates that explosive samples of about 7 kg or greater hidden in various targets can be detected from standoff distances of more than a meter, with high sensitivity and high specificity. © 2010 Elsevier Ltd. All rights reserved.","2-s2.0-77649238151"
"10.1016/j.jiec.2009.01.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349208500&doi=10.1016%2fj.jiec.2009.01.017&partnerID=40&md5=b4150c03270e33e7bd20f71f9d5a57fa","The aliphatic energetic plasticizers with three and four -CH2 between nitrate ester and nitramine were synthesized to obtain a plasticizer that is more stable than N-butyl-N-nitratoethyl nitramine (BuNENA) with two -CH2. First, amino alcohol compounds such as propylamino propanol (PAP) and ethylamino butanol (EAB) as a precursor of energetic plasticizer were synthesized. However, unlike in BuNENA synthesis, various side reactions occurred in the nitration of amino alcohols. Fortunately, it was possible to considerably suppress the formation of side products in the nitration of PAP by using a solvent and an appropriate concentration of nitric acid. In addition, an energetic plasticizer with higher oxygen content was obtained through the nitration of intermediate, amide alcohol, which was formed in the synthesis of EAB. © 2009.","2-s2.0-70349208500"
"10.1007/s00216-009-2748-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68949205733&doi=10.1007%2fs00216-009-2748-2&partnerID=40&md5=31eb5089491cc115f26e20542ffeb7df","A campaign to measure the amount of trace explosive residues in an operational military environment was conducted on May 27-31, 2007, at the National Training Center at Fort Irwin, CA, USA. The objectives of this campaign were to develop the methods needed to collect and analyze samples from tactical military settings, to use the data obtained to determine what the trace explosive signatures suggest about the potential capabilities of chemical-based means to detect IEDs, and, finally, to present a framework whereby a sound understanding of the signature science can be used to guide development of new sensing technologies and sensor concepts of operation. Through our use of combined background and threat signature data, we have performed statistical analyses to estimate upper limits of notional sensor performance that is limited only by the spatial correlation of the signature chemicals to the threats of interest. © 2009 US Government.","2-s2.0-68949205733"
"10.1016/j.snb.2009.09.059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73149086610&doi=10.1016%2fj.snb.2009.09.059&partnerID=40&md5=7ba1167c21dbb8332ee99f597e2177af","Waveguide interferometry was employed as a transduction scheme to create a highly sensitive detector for vapor phase TNT in air. Selectivity for TNT was accomplished by using molecularly imprinted sol-gel derived organic/inorganic films deposited on the surface of the waveguide sensing channel. Response varied greatly as a function of the sensing film composition and required the presence of a bridging structure possessing an aromatic group linking silicon centers. The most sensitive film was composed of bis(triethoxysilyl)benzene with binding sites for TNT prepared by the chemical removal of a covalently bound TNT template which was co-polymerized into the matrix. A continuous unidirectional phase shift was observed upon exposure to TNT which was only partially reversible. As a result, the limit-of-detection is a function of both vapor phase concentration and exposure time. Only 2.4 parts-per-trillion (volume) of TNT is required to reach a 0.5 degree phase angle change for 2 min exposure time using the optimized film composition. The sensor responds with much reduced sensitivity (<1000) to TNT structural analogues such as 2,4-DNT. The response to toluene is 6-orders of magnitude smaller than TNT, rapidly achieved equilibrium, and is completely reversible. Mass addition is insufficient to account for the magnitude of the interferometric response to TNT. The response mechanism is not clearly understood but may be due to reactions with amine groups in the imprinted binding pockets potentially coupled with anisotropic molecular organization of the sol-gel derived materials composed of bridging aromatic groups. © 2009 Elsevier B.V. All rights reserved.","2-s2.0-73149086610"
"10.1111/j.1556-4029.2009.01144.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350493672&doi=10.1111%2fj.1556-4029.2009.01144.x&partnerID=40&md5=035f4ac0e94540bdb79f40c89d283e5e","Black powder substitutes containing ascorbic acid are a group of low explosives that utilize ascorbic acid as the fuel. The analysis of these powders is complicated by the degradation of ascorbic acid which occurs rapidly in solution and may also occur as the powder ages. Aqueous extracts of both intact powders and postblast residues were analyzed by an existing ion chromatography/mass spectrometry (IC/MS) method used at the Bureau of Alcohol, Tobacco, Firearms and Explosives. Results have shown that while ascorbic acid itself is not detected in this method, its diagnostic degradation products (threonic acid, monohydrated diketogulonic acid, and oxalic acid) can be identified. In addition, anions from the inorganic oxidizers (perchlorate and nitrate) and combustion products such as chloride, chlorate, and nitrite, can be identified within the same experiment. While this IC/MS method shows promise, future modifications are necessary because of limitations in identifying threonate in postblast residues, as well as coeluting compounds observed in postblast residues. © 2009 American Academy of Forensic Sciences.","2-s2.0-70350493672"
"10.1016/j.jhazmat.2009.10.043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049108065&doi=10.1016%2fj.jhazmat.2009.10.043&partnerID=40&md5=0489e943e8ca33039284e01e4940dc2e","Pentanitromonoformylhexaazaisowurtzitane (PNMFIW) was synthesized by the nitrolysis of tetraacetyldiformylhexaazaisowurtzitane (TADFIW) in mixed nitric and sulfuric acids and structurally characterized by element analysis, FT-IR, MS and 1H NMR. Single crystals of PNMFIW were grown from aqueous solution employing the technique of controlled evaporation. PNMFIW belongs to the orthorhombic system having four molecules in the unit cell, with space group P2(1)2(1)2(1) and the lattice parameters a = 8.8000(18) Å, b = 12.534(2) Å, and c = 12.829(3) Å. The calculated density reaches 1.977 g/cm3 at 93 K, while the experimental density is 1.946 g/cm3 at 20 °C. The calculated detonation velocity and pressure of PNMFIW according to the experimental density are 9195.76 m/s and 39.68 GPa, respectively. PNMFIW is insensitive compared with ε-HNIW through drop hammer impact sensitivity test. © 2009 Elsevier B.V. All rights reserved.","2-s2.0-72049108065"
"10.1016/j.jhazmat.2008.10.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64549156091&doi=10.1016%2fj.jhazmat.2008.10.054&partnerID=40&md5=d8eb55f2221927b6cc2b036543f2b214","The interaction between ammonium nitrate based industrial explosives and pyrite-rich minerals in mining operations can lead to the occurrence of spontaneous explosion of the explosives. In an effort to provide a scientific basis for safe applications of industrial explosives in reactive mining grounds containing pyrite, ammonium nitrate decomposition, with and without the presence of pyrite, was studied using a simultaneous Differential Scanning Calorimetry and Thermogravimetric Analyser (DSC-TGA) and a gas-sealed isothermal reactor, respectively. The activation energy and the pre-exponential factor of ammonium nitrate decomposition were determined to be 102.6 kJ mol-1 and 4.55 × 107 s-1 without the presence of pyrite and 101.8 kJ mol-1 and 2.57 × 109 s-1 with the presence of pyrite. The kinetics of ammonium nitrate decomposition was then used to calculate the critical temperatures for ammonium nitrate decomposition with and without the presence of pyrite, based on the Frank-Kamenetskii model of thermal explosion. It was shown that the presence of pyrite reduces the temperature for, and accelerates the rate of, decomposition of ammonium nitrate. It was further shown that pyrite can significantly reduce the critical temperature of ammonium nitrate decomposition, causing undesired premature detonation of the explosives. The critical temperature also decreases with increasing diameter of the blast holes charged with the explosive. The concept of using the critical temperature as indication of the thermal stability of the explosives to evaluate the risk of spontaneous explosion was verified in the gas-sealed isothermal reactor experiments. © 2008 Elsevier B.V. All rights reserved.","2-s2.0-64549156091"
"10.1016/j.jhazmat.2009.02.146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649806792&doi=10.1016%2fj.jhazmat.2009.02.146&partnerID=40&md5=afd9cf08059e7ff6a777bf0b3020f6bd","Data on the thermal stability of energetic materials such as nitrocellulose were required in order to obtain safety information for handling, storage and usage. In present study, the thermal stability of micron and nano-sized nitrocellulose samples was determined by differential scanning calorimetry (DSC) and simultaneous thermogravimetry-differential thermal analysis (TG/DTA) techniques. The results of TG analysis revealed that the main thermal degradation of nitrocellulose occurs in the temperature range of 190-210 °C. On the other hand, the TG-DTA analysis of samples indicated that particle size of nitrocellulose could affect on its thermal stability and its decomposition temperature decreases by decreasing its particle size. The influence of the heating rate (5, 10, 15 and 20 °C/min) on the DSC behaviour of the nitrocellulose with two particle sizes was verified. The results showed that, as the heating rate was increased, decomposition temperature of the micron and nano-sized compound was increased. Also, the kinetic parameters such as activation energy and frequency factor for the micron and nano-sized nitrocellulose were obtained from the DSC data by non-isothermal methods proposed by ASTM E696 and Ozawa. © 2009.","2-s2.0-67649806792"
